lam,mean_train_r,mean_test_r,mean_train_mse,mean_test_mse
1.0,0.3942860133737897,0.29132241477300813,0.8621436385688431,0.9143727109810175
3.1622776601683795,0.3676918910669788,0.28723489152663584,0.9037020051658068,0.931757473184839
0.1,0.42008245117687704,0.2735006240417444,0.8246924443189159,0.9341125486260875
0.01,0.4219165719183922,0.259648596556974,0.8218739155329479,0.9577640271940372
10.0,0.34781371545338835,0.28152853120203625,0.9478398419231068,0.9601802796833132
0.0,0.4219497414370279,0.25712850496046574,0.8218238163230114,0.96228466769468
31.622776601683793,0.33850727290812943,0.27853213355740464,0.9783998757166774,0.9829695173476685
100.0,0.3350931433590724,0.2774476875953511,0.9924169834849438,0.9939516229086359
316.22776601683796,0.3339576270548771,0.2770286812151493,0.9975152097001859,0.9980108944850425
