lam,mean_train_r,mean_test_r,mean_train_mse,mean_test_mse
1.0,0.24013573107037464,0.14714741191956066,0.9549920666937168,0.9796230043250554
0.1,0.25807812069074815,0.15203680551039733,0.9344208627190604,0.9836191393444924
0.01,0.2597277693940113,0.15035302760110375,0.9325256649347888,0.9905698942175576
0.0,0.2597593897548336,0.14994452461502988,0.9324897181826226,0.991927107110597
10.0,0.2046346435995687,0.1313992675044531,0.9878803788925463,0.9930425869183686
100.0,0.19374436916612306,0.126755101695861,0.9984700283062918,0.9990705948484985
