lam,mean_train_r,mean_test_r,mean_train_mse,mean_test_mse
100.0,0.1446303192908357,-0.0629498572874753,0.9993850731303505,1.0003723393091528
10.0,0.15333162745803938,-0.05564287587647862,0.9949729291709724,1.0034362699452437
1.0,0.17846150943132327,-0.0783506097957176,0.9769391807476299,1.0261144805626472
0.1,0.19768690147603712,-0.0774676760027851,0.9620494442155446,1.0653122806889
0.01,0.20134278325722546,-0.08177614897128721,0.9594511109090118,1.0851108298427126
0.0,0.20141792419882856,-0.08239994310199317,0.9593858765287256,1.089000225749344
