lam,mean_train_r,mean_test_r,mean_train_mse,mean_test_mse
3.1622776601683795,0.16050779921934388,0.05759782440280211,0.9882237580786992,0.9980401599440325
1.0,0.17121489446057464,0.05365690344075895,0.9785917437070799,0.9990268354385827
10.0,0.1494154570788262,0.05315920951148866,0.9950107689569001,0.9991151980059
31.622776601683793,0.14198254310252859,0.04964821746629409,0.9982249394246957,0.9996888282909787
100.0,0.13886195839182258,0.03185565452724649,0.9994263839675678,0.999963363777533
0.1,0.18340730833154723,0.008924204444124841,0.9670231063572025,1.019999765924677
0.01,0.18469980625035398,-0.0070995988574116395,0.9658731617775406,1.0321333795384258
0.0,0.18472629847485583,-0.009128455614326717,0.9658502349878286,1.0342476084105943
