lam,mean_train_r,mean_test_r,mean_train_mse,mean_test_mse
0.1,0.2642049816063495,0.17814925988390035,0.9313466331949432,0.9745210615800172
1.0,0.2444428322117195,0.16716852560503095,0.9541748931394078,0.97723988279822
0.0,0.26525331070021374,0.17913497869175218,0.9296069326358057,0.9788643237793839
3.1622776601683795,0.221044342423718,0.15389312387904416,0.9735583383750127,0.9858156073066833
316.22776601683796,0.19936940063302191,-4.821109732359005e-05,0.9997867113579413,1.0000039621441887
10.0,0.20480453220196876,-0.011355354268216506,0.9913251938783544,1.001040093876805
