lam,mean_train_r,mean_test_r,mean_train_mse,mean_test_mse
316.22776601683796,0.14877178282508652,-0.027723904383106214,0.9997120352206056,1.0001976884990806
100.0,0.1493049674913735,-0.027722965463119222,0.9991127216959538,1.0006177029139705
31.622776601683793,0.15091693899114375,-0.027637518717033453,0.9973949197951129,1.0018765802954297
10.0,0.15533948948538367,-0.027876323902266333,0.993153810628645,1.0052549351214644
3.1622776601683795,0.16445891889299338,-0.024870727284432004,0.985413893204237,1.0110960998901293
1.0,0.17537753155445945,-0.05059151565855233,0.9754100285953693,1.0265189987144008
0.1,0.18765966397166048,-0.09174555315348609,0.9651918806736407,1.0657831986634136
0.01,0.1895727406000398,-0.10126078218678995,0.9640101500745792,1.0831536175716048
0.0,0.18961656750367104,-0.10265303745719079,0.96398224630365,1.0863799550421243
