subject,condition,load,epoch,lag_ms,digit_pos,r
sub-033,memory,9,trial_005.csv,-500,6,-0.318721120976209
sub-033,memory,9,trial_005.csv,-500,7,-0.2876805436396237
sub-033,memory,9,trial_005.csv,-500,8,0.6097827065417546
sub-033,memory,9,trial_005.csv,-500,9,-0.7026442419702837
sub-033,memory,9,trial_008.csv,-500,1,0.39299917384235356
sub-033,memory,9,trial_008.csv,-500,2,0.17035080099005334
sub-033,memory,9,trial_008.csv,-500,3,0.4089388060737324
sub-033,memory,9,trial_008.csv,-500,4,-0.5142728614978842
sub-033,memory,9,trial_008.csv,-500,5,0.2673577944066014
sub-033,memory,9,trial_008.csv,-500,6,0.29072869198083917
sub-033,memory,9,trial_008.csv,-500,7,0.11885054987940401
sub-033,memory,9,trial_008.csv,-500,8,0.02938062001634032
sub-033,memory,9,trial_008.csv,-500,9,-0.17392411651517686
sub-033,memory,9,trial_009.csv,-500,1,0.16936836324384905
sub-033,memory,9,trial_009.csv,-500,2,0.21026168747201626
sub-033,memory,9,trial_009.csv,-500,3,0.4617256709921421
sub-033,memory,9,trial_009.csv,-500,4,-0.5484353500055876
sub-033,memory,9,trial_009.csv,-500,5,-0.029183975263401937
sub-033,memory,9,trial_009.csv,-500,6,-0.42619683970270744
sub-033,memory,9,trial_009.csv,-500,7,0.1556477819908898
sub-033,memory,9,trial_009.csv,-500,8,-0.03221456660413209
sub-033,memory,9,trial_009.csv,-500,9,-0.5936482472217935
sub-033,memory,9,trial_011.csv,-500,1,-0.38615899184218294
sub-033,memory,9,trial_011.csv,-500,2,0.003036635293878703
sub-033,memory,9,trial_011.csv,-500,3,0.05515218408537784
sub-033,memory,9,trial_011.csv,-500,4,0.07114244162476924
sub-033,memory,9,trial_011.csv,-500,5,0.027264128098749695
sub-033,memory,9,trial_011.csv,-500,6,0.015120903916923882
sub-033,memory,9,trial_011.csv,-500,7,-0.08039971438871278
sub-033,memory,9,trial_011.csv,-500,8,-0.003609389598879261
sub-033,memory,9,trial_011.csv,-500,9,-0.21905394439081274
sub-033,memory,9,trial_023.csv,-500,1,0.34500170180440903
sub-033,memory,9,trial_023.csv,-500,2,0.2848390486067783
sub-033,memory,9,trial_023.csv,-500,3,-0.42238957317365644
sub-033,memory,9,trial_023.csv,-500,4,0.49882825034027456
sub-033,memory,9,trial_023.csv,-500,5,-0.0359429361995507
sub-033,memory,9,trial_023.csv,-500,6,-0.07637849624997027
sub-033,memory,9,trial_023.csv,-500,7,-0.13618571877968902
sub-033,memory,9,trial_023.csv,-500,8,0.2489630860664464
sub-033,memory,9,trial_023.csv,-500,9,0.05332758245993913
sub-033,memory,9,trial_024.csv,-500,1,-0.2710911204982285
sub-033,memory,9,trial_024.csv,-500,2,0.16266385547695297
sub-033,memory,9,trial_024.csv,-500,3,0.4788370798251599
sub-033,memory,9,trial_024.csv,-500,4,-0.014060013683374917
sub-033,memory,9,trial_024.csv,-500,5,0.25611915566747434
sub-033,memory,9,trial_024.csv,-500,6,-0.1640411352236797
sub-033,memory,9,trial_024.csv,-500,7,-0.63916684470134
sub-033,memory,9,trial_024.csv,-500,8,0.11978980421171675
sub-033,memory,9,trial_024.csv,-500,9,-0.08288768492982457
sub-033,memory,9,trial_025.csv,-500,1,0.46073087770302773
sub-033,memory,9,trial_025.csv,-500,2,0.11942488250396761
sub-033,memory,9,trial_025.csv,-500,3,-0.5728973131600621
sub-033,memory,9,trial_025.csv,-500,4,0.21107568188844328
sub-033,memory,9,trial_025.csv,-500,5,-0.25635681074484556
sub-033,memory,9,trial_025.csv,-500,6,-0.29463713360431515
sub-033,memory,9,trial_025.csv,-500,7,0.09570600728907111
sub-033,memory,9,trial_025.csv,-500,8,0.4368275364087048
sub-033,memory,9,trial_025.csv,-500,9,0.026662458215329646
sub-033,memory,9,trial_041.csv,-500,1,0.11200345761112894
sub-033,memory,9,trial_041.csv,-500,2,-0.17829298743342228
sub-033,memory,9,trial_041.csv,-500,3,-0.05112655198183992
sub-033,memory,9,trial_041.csv,-500,4,0.3040640874312817
sub-033,memory,9,trial_041.csv,-500,5,0.29905004866316726
sub-033,memory,9,trial_041.csv,-500,6,-0.038999055669704276
sub-033,memory,9,trial_041.csv,-500,7,-0.32819304995115406
sub-033,memory,9,trial_041.csv,-500,8,0.09556019134726089
sub-033,memory,9,trial_041.csv,-500,9,-0.4859909677519068
sub-033,memory,9,trial_043.csv,-500,1,0.047623703102390634
sub-033,memory,9,trial_043.csv,-500,2,0.10323663226538064
sub-033,memory,9,trial_043.csv,-500,3,0.19447166128694532
sub-033,memory,9,trial_043.csv,-500,4,0.033272187308005276
sub-033,memory,9,trial_043.csv,-500,5,-0.2854113699992065
sub-033,memory,9,trial_043.csv,-500,6,-0.12644600491546082
sub-033,memory,9,trial_043.csv,-500,7,0.131365408088664
sub-033,memory,9,trial_043.csv,-500,8,0.1154073576873317
sub-033,memory,9,trial_043.csv,-500,9,0.2639164897713229
sub-033,memory,9,trial_045.csv,-500,1,-0.20789017587264405
sub-033,memory,9,trial_045.csv,-500,2,0.36701231509045795
sub-033,memory,9,trial_045.csv,-500,3,-0.13847863230670066
sub-033,memory,9,trial_045.csv,-500,4,0.3087982739787963
sub-033,memory,9,trial_045.csv,-500,5,-0.04295327089380081
sub-033,memory,9,trial_045.csv,-500,6,0.13039784762977588
sub-033,memory,9,trial_045.csv,-500,7,-0.20724499196790555
sub-033,memory,9,trial_045.csv,-500,8,0.42085758558283254
sub-033,memory,9,trial_045.csv,-500,9,0.17724848009164224
sub-033,memory,9,trial_048.csv,-500,1,0.1232480568205211
sub-033,memory,9,trial_048.csv,-500,2,-0.21130788711461812
sub-033,memory,9,trial_048.csv,-500,3,0.19504072310213685
sub-033,memory,9,trial_048.csv,-500,4,-0.2426003292600831
sub-033,memory,9,trial_048.csv,-500,5,-0.051633125187569046
sub-033,memory,9,trial_048.csv,-500,6,-0.011162900118806449
sub-033,memory,9,trial_048.csv,-500,7,-0.17501041710015552
sub-033,memory,9,trial_048.csv,-500,8,0.1490849853972679
sub-033,memory,9,trial_048.csv,-500,9,0.12511568955873725
sub-033,memory,9,trial_060.csv,-500,1,-0.29882194274785645
sub-033,memory,9,trial_060.csv,-500,2,-0.216089265032239
sub-033,memory,9,trial_060.csv,-500,3,0.12524741484997604
sub-033,memory,9,trial_060.csv,-500,4,-0.057639445471385865
sub-033,memory,9,trial_060.csv,-500,5,-0.22295210133824084
sub-033,memory,9,trial_060.csv,-500,6,0.08771830381654576
sub-033,memory,9,trial_060.csv,-500,7,-0.22460023584552072
sub-033,memory,9,trial_060.csv,-500,8,0.3306397516922288
sub-033,memory,9,trial_060.csv,-500,9,-0.19942127592388353
sub-033,memory,9,trial_065.csv,-500,1,-0.030959886694068805
sub-033,memory,9,trial_065.csv,-500,2,0.14838467410226244
sub-033,memory,9,trial_065.csv,-500,3,-0.2787054478972303
sub-033,memory,9,trial_065.csv,-500,4,0.07553851071373321
sub-033,memory,9,trial_065.csv,-500,5,-0.46578774021342945
sub-033,memory,9,trial_065.csv,-500,6,0.27963847817260007
sub-033,memory,9,trial_065.csv,-500,7,0.43429273924038847
sub-033,memory,9,trial_065.csv,-500,8,0.4513538709123515
sub-033,memory,9,trial_065.csv,-500,9,0.4831147993946036
sub-033,memory,9,trial_067.csv,-500,1,-0.6057589540004379
sub-033,memory,9,trial_067.csv,-500,2,-0.016516334106557132
sub-033,memory,9,trial_067.csv,-500,3,0.34702709422978106
sub-033,memory,9,trial_067.csv,-500,4,0.00025858497252752836
sub-033,memory,9,trial_067.csv,-500,5,-0.18773731684139558
sub-033,memory,9,trial_067.csv,-500,6,-0.25547763757923847
sub-033,memory,9,trial_067.csv,-500,7,0.22351806842156352
sub-033,memory,9,trial_067.csv,-500,8,-0.37348081516314974
sub-033,memory,9,trial_067.csv,-500,9,-0.028394806822111145
sub-033,memory,9,trial_068.csv,-500,1,-0.6874986890260727
sub-033,memory,9,trial_068.csv,-500,2,0.04726133981356023
sub-033,memory,9,trial_068.csv,-500,3,0.22313861561894952
sub-033,memory,9,trial_068.csv,-500,4,0.37054960848236335
sub-033,memory,9,trial_068.csv,-500,5,0.015153221403686315
sub-033,memory,9,trial_068.csv,-500,6,-0.37113169605772306
sub-033,memory,9,trial_068.csv,-500,7,0.14260536993200748
sub-033,memory,9,trial_068.csv,-500,8,0.08628403458066651
sub-033,memory,9,trial_068.csv,-500,9,-0.5023574566680322
sub-033,memory,9,trial_075.csv,-500,1,-0.10877490810968585
sub-033,memory,9,trial_075.csv,-500,2,-0.2522106624726345
sub-033,memory,9,trial_075.csv,-500,3,-0.4855708382151118
sub-033,memory,9,trial_075.csv,-500,4,0.010704152804227294
sub-033,memory,9,trial_075.csv,-500,5,-0.023224982040594585
sub-033,memory,9,trial_075.csv,-500,6,-0.04395990969352552
sub-033,memory,9,trial_075.csv,-500,7,-0.3654522703353179
sub-033,memory,9,trial_075.csv,-500,8,0.09438884141531592
sub-033,memory,9,trial_075.csv,-500,9,-0.4845278916389573
sub-033,memory,9,trial_078.csv,-500,1,-0.18318059931793976
sub-033,memory,9,trial_078.csv,-500,2,-0.4496131330369946
sub-033,memory,9,trial_078.csv,-500,3,-0.12122445035544073
sub-033,memory,9,trial_078.csv,-500,4,-0.026988981535805586
sub-033,memory,9,trial_078.csv,-500,5,0.08231573297098224
sub-033,memory,9,trial_078.csv,-500,6,0.14871908199804285
sub-033,memory,9,trial_078.csv,-500,7,0.3372512770100294
sub-033,memory,9,trial_078.csv,-500,8,-0.08593394454326048
sub-033,memory,9,trial_078.csv,-500,9,0.31676098124824265
sub-033,memory,9,trial_080.csv,-500,1,0.4689254940555495
sub-033,memory,9,trial_080.csv,-500,2,-0.06404479206373002
sub-033,memory,9,trial_080.csv,-500,3,-0.46129094246645125
sub-033,memory,9,trial_080.csv,-500,4,0.3109411288819771
sub-033,memory,9,trial_080.csv,-500,5,-0.04709198596513523
sub-033,memory,9,trial_080.csv,-500,6,-0.10077410767734966
sub-033,memory,9,trial_080.csv,-500,7,0.22801645947040375
sub-033,memory,9,trial_080.csv,-500,8,0.2845789907474987
sub-033,memory,9,trial_080.csv,-500,9,-0.5777781261397523
sub-033,memory,9,trial_086.csv,-500,1,0.004526520403096627
sub-033,memory,9,trial_086.csv,-500,2,0.07286577120587251
sub-033,memory,9,trial_086.csv,-500,3,-0.07289001253506217
sub-033,memory,9,trial_086.csv,-500,4,-0.19886213844709946
sub-033,memory,9,trial_086.csv,-500,5,0.030361384508850987
sub-033,memory,9,trial_086.csv,-500,6,-0.022651288607471894
sub-033,memory,9,trial_086.csv,-500,7,0.1926080980613631
sub-033,memory,9,trial_086.csv,-500,8,0.039741471812544546
sub-033,memory,9,trial_086.csv,-500,9,0.044598230471498135
sub-033,memory,9,trial_097.csv,-500,1,0.03792827351929324
sub-033,memory,9,trial_097.csv,-500,2,0.18013675431936868
sub-033,memory,9,trial_097.csv,-500,3,0.04366551751713551
sub-033,memory,9,trial_097.csv,-500,4,0.002482795220215163
sub-033,memory,9,trial_097.csv,-500,5,0.07719599340863101
sub-033,memory,9,trial_097.csv,-500,6,-0.14836329707858065
