subject,condition,load,epoch,lag_ms,digit_pos,r
sub-033,memory,5,trial_082.csv,-50,1,0.1650626251188813
sub-033,memory,5,trial_082.csv,-50,2,-0.11341124945924885
sub-033,memory,5,trial_082.csv,-50,3,0.5185793586526287
sub-033,memory,5,trial_082.csv,-50,4,0.5422290573309223
sub-033,memory,5,trial_082.csv,-50,5,-0.25987362583631773
sub-033,memory,5,trial_084.csv,-50,1,-0.42815139092422044
sub-033,memory,5,trial_084.csv,-50,2,0.016993879908865594
sub-033,memory,5,trial_084.csv,-50,3,0.14589513170021967
sub-033,memory,5,trial_084.csv,-50,4,-0.6169526424090462
sub-033,memory,5,trial_084.csv,-50,5,0.28534419403305894
sub-033,memory,5,trial_094.csv,-50,1,0.35408555899868754
sub-033,memory,5,trial_094.csv,-50,2,-0.3497415966515821
sub-033,memory,5,trial_094.csv,-50,3,0.5272342301294911
sub-033,memory,5,trial_094.csv,-50,4,-0.06468091873012188
sub-033,memory,5,trial_094.csv,-50,5,0.17842642718999288
sub-033,memory,5,trial_095.csv,-50,1,0.11170370975788282
sub-033,memory,5,trial_095.csv,-50,2,0.15358103061525652
sub-033,memory,5,trial_095.csv,-50,3,-0.1000920709047974
sub-033,memory,5,trial_095.csv,-50,4,-0.1140282985974045
sub-033,memory,5,trial_095.csv,-50,5,-0.032369592115680926
sub-033,memory,5,trial_100.csv,-50,1,-0.0875170130194284
sub-033,memory,5,trial_100.csv,-50,2,0.41096749862680054
sub-033,memory,5,trial_100.csv,-50,3,0.12091013093614639
sub-033,memory,5,trial_100.csv,-50,4,0.3911969183396272
sub-033,memory,5,trial_100.csv,-50,5,0.4055551581491197
sub-033,memory,5,trial_103.csv,-50,1,0.6421749523536916
sub-033,memory,5,trial_103.csv,-50,2,0.505812650570588
sub-033,memory,5,trial_103.csv,-50,3,-0.13912009452469462
sub-033,memory,5,trial_103.csv,-50,4,0.5406825406197615
sub-033,memory,5,trial_103.csv,-50,5,-0.4102503279159361
sub-033,memory,5,trial_112.csv,-50,1,-0.1743797732082964
sub-033,memory,5,trial_112.csv,-50,2,0.3104645367702939
sub-033,memory,5,trial_112.csv,-50,3,0.09351983390981768
sub-033,memory,5,trial_112.csv,-50,4,0.07892863121684181
sub-033,memory,5,trial_112.csv,-50,5,0.02667318123756112
sub-033,memory,5,trial_118.csv,-50,1,0.0556449460007981
sub-033,memory,5,trial_118.csv,-50,2,-0.34266422278313174
sub-033,memory,5,trial_118.csv,-50,3,-0.34927600631997086
sub-033,memory,5,trial_118.csv,-50,4,0.5572890776135417
sub-033,memory,5,trial_118.csv,-50,5,0.2889436408760397
sub-033,memory,5,trial_120.csv,-50,1,-0.6108894579837122
sub-033,memory,5,trial_120.csv,-50,2,0.6561099647168613
sub-033,memory,5,trial_120.csv,-50,3,0.7919888450196864
sub-033,memory,5,trial_120.csv,-50,4,-0.3073170759872091
sub-033,memory,5,trial_120.csv,-50,5,0.24637854282415628
sub-033,memory,5,trial_121.csv,-50,1,0.22531649860848607
sub-033,memory,5,trial_121.csv,-50,2,-0.055888563122829055
sub-033,memory,5,trial_121.csv,-50,3,-0.4369849260743308
sub-033,memory,5,trial_121.csv,-50,4,-0.3666581705019306
sub-033,memory,5,trial_121.csv,-50,5,0.1916835797759404
sub-033,memory,5,trial_132.csv,-50,1,0.1642252547961951
sub-033,memory,5,trial_132.csv,-50,2,-0.02502437117209391
sub-033,memory,5,trial_132.csv,-50,3,0.32156261025125726
sub-033,memory,5,trial_132.csv,-50,4,0.31078691657379665
sub-033,memory,5,trial_132.csv,-50,5,0.016118869049717276
sub-033,memory,5,trial_134.csv,-50,1,0.4629401991381152
sub-033,memory,5,trial_134.csv,-50,2,0.11685063679664555
sub-033,memory,5,trial_134.csv,-50,3,-0.10814155116048134
sub-033,memory,5,trial_134.csv,-50,4,0.23031364327896892
sub-033,memory,5,trial_134.csv,-50,5,0.13601043232608273
sub-033,memory,5,trial_136.csv,-50,1,-0.24124275270465317
sub-033,memory,5,trial_136.csv,-50,2,0.680271275656377
sub-033,memory,5,trial_136.csv,-50,3,-0.09441309447894088
sub-033,memory,5,trial_136.csv,-50,4,0.07870523183185564
sub-033,memory,5,trial_136.csv,-50,5,0.275273955142313
sub-033,memory,5,trial_137.csv,-50,1,0.3254738763270174
sub-033,memory,5,trial_137.csv,-50,2,-0.16301919502728232
sub-033,memory,5,trial_137.csv,-50,3,-0.38099582975261564
sub-033,memory,5,trial_137.csv,-50,4,-0.35880631285714615
sub-033,memory,5,trial_137.csv,-50,5,0.6002590872546208
sub-033,memory,5,trial_152.csv,-50,1,-0.09030716206039587
sub-033,memory,5,trial_152.csv,-50,2,-0.26273054704989335
sub-033,memory,5,trial_152.csv,-50,3,-0.1128750143668345
sub-033,memory,5,trial_152.csv,-50,4,-0.061251237196471194
sub-033,memory,5,trial_152.csv,-50,5,-0.2663944802395536
sub-033,memory,5,trial_153.csv,-50,1,-0.4124835700415433
sub-033,memory,5,trial_153.csv,-50,2,-0.25375017697685914
sub-033,memory,5,trial_153.csv,-50,3,0.24279821091733408
sub-033,memory,5,trial_153.csv,-50,4,0.0015389877451591602
sub-033,memory,5,trial_153.csv,-50,5,0.22776176477150262
sub-033,memory,5,trial_155.csv,-50,1,-0.09980603698533423
sub-033,memory,5,trial_155.csv,-50,2,-0.22054703251197638
sub-033,memory,5,trial_155.csv,-50,3,-0.5442837080329046
sub-033,memory,5,trial_155.csv,-50,4,0.3996656524754115
sub-033,memory,5,trial_155.csv,-50,5,0.43447549077181724
sub-033,memory,5,trial_156.csv,-50,1,-0.05303267951235672
sub-033,memory,5,trial_156.csv,-50,2,0.327677507907168
sub-033,memory,5,trial_156.csv,-50,3,-0.15056233594094143
sub-033,memory,5,trial_156.csv,-50,4,0.4313942354359704
sub-033,memory,5,trial_156.csv,-50,5,0.44894018490991194
sub-033,memory,9,trial_005.csv,-50,1,0.16599669589325652
sub-033,memory,9,trial_005.csv,-50,2,0.6919625480924806
sub-033,memory,9,trial_005.csv,-50,3,0.441108785680716
sub-033,memory,9,trial_005.csv,-50,4,-0.1967311111823873
sub-033,memory,9,trial_005.csv,-50,5,-0.6716873680067583
sub-033,memory,9,trial_005.csv,-50,6,-0.21537569491886024
sub-033,memory,9,trial_005.csv,-50,7,0.27174179863456155
sub-033,memory,9,trial_005.csv,-50,8,0.13819654630267442
sub-033,memory,9,trial_005.csv,-50,9,0.21059809422712672
sub-033,memory,9,trial_008.csv,-50,1,0.3640462900679406
sub-033,memory,9,trial_008.csv,-50,2,-0.4013358711948321
sub-033,memory,9,trial_008.csv,-50,3,0.4268916395894845
sub-033,memory,9,trial_008.csv,-50,4,-0.26871716514055466
sub-033,memory,9,trial_008.csv,-50,5,-0.07792944002415733
sub-033,memory,9,trial_008.csv,-50,6,0.5604374586960263
sub-033,memory,9,trial_008.csv,-50,7,0.45044790316005495
sub-033,memory,9,trial_008.csv,-50,8,-0.0023273383593837784
sub-033,memory,9,trial_008.csv,-50,9,0.35503936707784556
sub-033,memory,9,trial_009.csv,-50,1,-0.006802912098249998
sub-033,memory,9,trial_009.csv,-50,2,-0.1520885552913413
sub-033,memory,9,trial_009.csv,-50,3,0.44477503222027975
sub-033,memory,9,trial_009.csv,-50,4,-0.21338524267138215
sub-033,memory,9,trial_009.csv,-50,5,-0.330428192002937
sub-033,memory,9,trial_009.csv,-50,6,-0.02432607993417492
sub-033,memory,9,trial_009.csv,-50,7,0.07715455470792701
sub-033,memory,9,trial_009.csv,-50,8,-0.3439309047237534
sub-033,memory,9,trial_009.csv,-50,9,-0.020560011089302638
sub-033,memory,9,trial_011.csv,-50,1,-0.4133530322581031
sub-033,memory,9,trial_011.csv,-50,2,0.4240406121306264
sub-033,memory,9,trial_011.csv,-50,3,0.3182510330622204
sub-033,memory,9,trial_011.csv,-50,4,0.03842537445858522
sub-033,memory,9,trial_011.csv,-50,5,0.34131942646930397
sub-033,memory,9,trial_011.csv,-50,6,-0.21615789854975276
sub-033,memory,9,trial_011.csv,-50,7,0.0949949591739566
sub-033,memory,9,trial_011.csv,-50,8,-0.13805772286279916
sub-033,memory,9,trial_011.csv,-50,9,0.2113087818958112
sub-033,memory,9,trial_023.csv,-50,1,0.35761893481350804
sub-033,memory,9,trial_023.csv,-50,2,-0.0004688666180229641
sub-033,memory,9,trial_023.csv,-50,3,0.23537194524168112
sub-033,memory,9,trial_023.csv,-50,4,-0.13187316969307925
sub-033,memory,9,trial_023.csv,-50,5,0.02945505323768027
sub-033,memory,9,trial_023.csv,-50,6,-0.3172649932225696
sub-033,memory,9,trial_023.csv,-50,7,-0.4877631527767484
sub-033,memory,9,trial_023.csv,-50,8,0.08436396357666197
sub-033,memory,9,trial_023.csv,-50,9,-0.7026222257189576
sub-033,memory,9,trial_024.csv,-50,1,0.5834033937969499
sub-033,memory,9,trial_024.csv,-50,2,-0.22984361783582036
sub-033,memory,9,trial_024.csv,-50,3,-0.27562880968994546
sub-033,memory,9,trial_024.csv,-50,4,0.1288968009829046
sub-033,memory,9,trial_024.csv,-50,5,-0.2581123461894294
sub-033,memory,9,trial_024.csv,-50,6,-0.493060912730114
sub-033,memory,9,trial_024.csv,-50,7,-0.36288866945365045
sub-033,memory,9,trial_024.csv,-50,8,-0.4678928374165733
sub-033,memory,9,trial_024.csv,-50,9,0.3347768631854844
sub-033,memory,9,trial_025.csv,-50,1,-0.17472606030259913
sub-033,memory,9,trial_025.csv,-50,2,0.3082161442182615
sub-033,memory,9,trial_025.csv,-50,3,0.1159035571250294
sub-033,memory,9,trial_025.csv,-50,4,-0.26362381401727064
sub-033,memory,9,trial_025.csv,-50,5,-0.4517875824704782
sub-033,memory,9,trial_025.csv,-50,6,-0.3186217416375044
sub-033,memory,9,trial_025.csv,-50,7,0.21291038398159015
sub-033,memory,9,trial_025.csv,-50,8,-0.10403353357863372
sub-033,memory,9,trial_025.csv,-50,9,0.5313796963587205
sub-033,memory,9,trial_041.csv,-50,1,0.30487213851952366
sub-033,memory,9,trial_041.csv,-50,2,-0.05184368095754102
sub-033,memory,9,trial_041.csv,-50,3,0.182650311122052
sub-033,memory,9,trial_041.csv,-50,4,0.2149732715521177
sub-033,memory,9,trial_041.csv,-50,5,-0.38912295463265234
sub-033,memory,9,trial_041.csv,-50,6,-0.2303180997884037
sub-033,memory,9,trial_041.csv,-50,7,0.19709490232026927
sub-033,memory,9,trial_041.csv,-50,8,0.26432974167003753
sub-033,memory,9,trial_041.csv,-50,9,0.5691156097219844
sub-033,memory,9,trial_043.csv,-50,1,-0.41238509494959646
sub-033,memory,9,trial_043.csv,-50,2,0.4514637367727161
sub-033,memory,9,trial_043.csv,-50,3,-0.17355953656351367
sub-033,memory,9,trial_043.csv,-50,4,0.020239819420795818
sub-033,memory,9,trial_043.csv,-50,5,0.4077948759053954
sub-033,memory,9,trial_043.csv,-50,6,0.6060712378230273
sub-033,memory,9,trial_043.csv,-50,7,-0.10857954672870489
sub-033,memory,9,trial_043.csv,-50,8,0.08144764779160511
sub-033,memory,9,trial_043.csv,-50,9,0.07742765988537804
sub-033,memory,9,trial_045.csv,-50,1,0.13322295460535943
sub-033,memory,9,trial_045.csv,-50,2,-0.18965004698824262
sub-033,memory,9,trial_045.csv,-50,3,0.434797234137607
sub-033,memory,9,trial_045.csv,-50,4,0.6438209776262854
sub-033,memory,9,trial_045.csv,-50,5,0.04858824174256255
sub-033,memory,9,trial_045.csv,-50,6,0.49988969932585353
sub-033,memory,9,trial_045.csv,-50,7,0.427304142094086
sub-033,memory,9,trial_045.csv,-50,8,-0.003758834270188345
sub-033,memory,9,trial_045.csv,-50,9,-0.10286155631057005
sub-033,memory,9,trial_048.csv,-50,1,-0.09028387294435135
sub-033,memory,9,trial_048.csv,-50,2,0.002032372315547756
sub-033,memory,9,trial_048.csv,-50,3,-0.31557261076469634
sub-033,memory,9,trial_048.csv,-50,4,0.13791791932055958
sub-033,memory,9,trial_048.csv,-50,5,-0.4130854498001618
sub-033,memory,9,trial_048.csv,-50,6,-0.1366756420324882
sub-033,memory,9,trial_048.csv,-50,7,0.08850484440847535
sub-033,memory,9,trial_048.csv,-50,8,-0.17059122573858454
sub-033,memory,9,trial_048.csv,-50,9,0.17800296053454595
sub-033,memory,9,trial_060.csv,-50,1,0.4004500829927721
sub-033,memory,9,trial_060.csv,-50,2,-0.20904959396108588
sub-033,memory,9,trial_060.csv,-50,3,0.018650610298562447
sub-033,memory,9,trial_060.csv,-50,4,-0.16568329791492403
sub-033,memory,9,trial_060.csv,-50,5,-0.10075003438730994
sub-033,memory,9,trial_060.csv,-50,6,0.036241732863577195
sub-033,memory,9,trial_060.csv,-50,7,-0.035754064695907806
sub-033,memory,9,trial_060.csv,-50,8,-0.17833564445833647
sub-033,memory,9,trial_060.csv,-50,9,0.011056592562816322
sub-033,memory,9,trial_065.csv,-50,1,-0.5371554667764505
sub-033,memory,9,trial_065.csv,-50,2,0.10506761417686464
sub-033,memory,9,trial_065.csv,-50,3,-0.2820165821067887
sub-033,memory,9,trial_065.csv,-50,4,-0.7648943181332063
sub-033,memory,9,trial_065.csv,-50,5,0.08443954013515514
sub-033,memory,9,trial_065.csv,-50,6,0.029688450041893286
sub-033,memory,9,trial_065.csv,-50,7,-0.031778073831977054
sub-033,memory,9,trial_065.csv,-50,8,-0.22957216244901965
sub-033,memory,9,trial_065.csv,-50,9,0.383659094005443
sub-033,memory,9,trial_067.csv,-50,1,-0.10232207281483177
sub-033,memory,9,trial_067.csv,-50,2,-0.2674274121223382
sub-033,memory,9,trial_067.csv,-50,3,0.5561207268136253
sub-033,memory,9,trial_067.csv,-50,4,0.4712153887369641
sub-033,memory,9,trial_067.csv,-50,5,-0.22131213740058148
sub-033,memory,9,trial_067.csv,-50,6,-0.26294030297801424
sub-033,memory,9,trial_067.csv,-50,7,-0.44130851059843434
sub-033,memory,9,trial_067.csv,-50,8,0.4858886063517799
sub-033,memory,9,trial_067.csv,-50,9,-0.2324065124371408
sub-033,memory,9,trial_068.csv,-50,1,-0.39447894770503655
sub-033,memory,9,trial_068.csv,-50,2,0.26351374563062707
sub-033,memory,9,trial_068.csv,-50,3,0.5683246788284517
sub-033,memory,9,trial_068.csv,-50,4,-0.22227462428188124
sub-033,memory,9,trial_068.csv,-50,5,-0.4509555948306868
sub-033,memory,9,trial_068.csv,-50,6,0.39015846747823624
sub-033,memory,9,trial_068.csv,-50,7,0.23407836129953338
sub-033,memory,9,trial_068.csv,-50,8,0.25846552399652334
sub-033,memory,9,trial_068.csv,-50,9,-0.21169790173426967
sub-033,memory,9,trial_075.csv,-50,1,0.35118308815015675
sub-033,memory,9,trial_075.csv,-50,2,0.08347683133587297
sub-033,memory,9,trial_075.csv,-50,3,-0.6134347786058989
sub-033,memory,9,trial_075.csv,-50,4,-0.35924622499339776
sub-033,memory,9,trial_075.csv,-50,5,0.04533394008416563
sub-033,memory,9,trial_075.csv,-50,6,0.34413507867092435
sub-033,memory,9,trial_075.csv,-50,7,0.26378538871453894
sub-033,memory,9,trial_075.csv,-50,8,0.3467781631648853
sub-033,memory,9,trial_075.csv,-50,9,-0.2135842021150447
sub-033,memory,9,trial_078.csv,-50,1,0.47225359128323374
sub-033,memory,9,trial_078.csv,-50,2,-0.2006467806987724
sub-033,memory,9,trial_078.csv,-50,3,-0.5364292856893563
sub-033,memory,9,trial_078.csv,-50,4,0.2998522496420788
sub-033,memory,9,trial_078.csv,-50,5,-0.48098088997553606
sub-033,memory,9,trial_078.csv,-50,6,-0.028733849782793464
sub-033,memory,9,trial_078.csv,-50,7,-0.5023609658639319
sub-033,memory,9,trial_078.csv,-50,8,-0.4042145654717997
sub-033,memory,9,trial_078.csv,-50,9,0.44454057075254105
sub-033,memory,9,trial_080.csv,-50,1,-0.5829768577013507
sub-033,memory,9,trial_080.csv,-50,2,-0.05882623307035248
sub-033,memory,9,trial_080.csv,-50,3,-0.044084008761054366
sub-033,memory,9,trial_080.csv,-50,4,-0.37447028133676236
sub-033,memory,9,trial_080.csv,-50,5,0.04444434543595702
sub-033,memory,9,trial_080.csv,-50,6,0.25743968123341754
sub-033,memory,9,trial_080.csv,-50,7,0.5199944199446932
sub-033,memory,9,trial_080.csv,-50,8,0.5238379830792179
sub-033,memory,9,trial_080.csv,-50,9,0.281974685659205
sub-033,memory,9,trial_086.csv,-50,1,0.5305752968356466
sub-033,memory,9,trial_086.csv,-50,2,0.0792451521183567
sub-033,memory,9,trial_086.csv,-50,3,-0.21619048421562959
sub-033,memory,9,trial_086.csv,-50,4,0.41610256660620604
sub-033,memory,9,trial_086.csv,-50,5,0.16499343988962745
sub-033,memory,9,trial_086.csv,-50,6,-0.39763252540130956
sub-033,memory,9,trial_086.csv,-50,7,0.186456401192922
sub-033,memory,9,trial_086.csv,-50,8,0.22710831964841421
sub-033,memory,9,trial_086.csv,-50,9,0.21764405808708961
sub-033,memory,9,trial_097.csv,-50,1,-0.6417145528643411
sub-033,memory,9,trial_097.csv,-50,2,-0.2375604859185662
sub-033,memory,9,trial_097.csv,-50,3,0.5349443243470766
sub-033,memory,9,trial_097.csv,-50,4,0.4652689686503649
sub-033,memory,9,trial_097.csv,-50,5,0.1955256875504535
sub-033,memory,9,trial_097.csv,-50,6,0.2730295433001666
sub-033,memory,9,trial_097.csv,-50,7,-0.19423666525853972
sub-033,memory,9,trial_097.csv,-50,8,-0.07313293220700044
sub-033,memory,9,trial_097.csv,-50,9,0.21719967317582203
sub-033,memory,9,trial_101.csv,-50,1,0.7128888922522947
sub-033,memory,9,trial_101.csv,-50,2,-0.0659039200902562
sub-033,memory,9,trial_101.csv,-50,3,-0.4924648876474789
sub-033,memory,9,trial_101.csv,-50,4,-0.630019410768586
sub-033,memory,9,trial_101.csv,-50,5,-0.06312848978910027
sub-033,memory,9,trial_101.csv,-50,6,0.32882695699092057
sub-033,memory,9,trial_101.csv,-50,7,-0.32904330097935686
