Time,Theta_Power_Memory_AFz,SEM_Memory_AFz,Theta_Power_Control_AFz,SEM_Control_AFz,Theta_Power_Memory_AF3,SEM_Memory_AF3,Theta_Power_Control_AF3,SEM_Control_AF3,Theta_Power_Memory_AF4,SEM_Memory_AF4,Theta_Power_Control_AF4,SEM_Control_AF4,Theta_Power_Memory_Fz,SEM_Memory_Fz,Theta_Power_Control_Fz,SEM_Control_Fz,Theta_Power_Memory_F1,SEM_Memory_F1,Theta_Power_Control_F1,SEM_Control_F1,Theta_Power_Memory_F2,SEM_Memory_F2,Theta_Power_Control_F2,SEM_Control_F2,Theta_Power_Memory_F3,SEM_Memory_F3,Theta_Power_Control_F3,SEM_Control_F3,Theta_Power_Memory_F4,SEM_Memory_F4,Theta_Power_Control_F4,SEM_Control_F4,Theta_Power_Memory_FC3,SEM_Memory_FC3,Theta_Power_Control_FC3,SEM_Control_FC3,Theta_Power_Memory_FC1,SEM_Memory_FC1,Theta_Power_Control_FC1,SEM_Control_FC1,Theta_Power_Memory_FC2,SEM_Memory_FC2,Theta_Power_Control_FC2,SEM_Control_FC2,Theta_Power_Memory_FC4,SEM_Memory_FC4,Theta_Power_Control_FC4,SEM_Control_FC4,Theta_Power_Memory_Cz,SEM_Memory_Cz,Theta_Power_Control_Cz,SEM_Control_Cz,Theta_Power_Memory_C3,SEM_Memory_C3,Theta_Power_Control_C3,SEM_Control_C3,Theta_Power_Memory_C1,SEM_Memory_C1,Theta_Power_Control_C1,SEM_Control_C1,Theta_Power_Memory_C2,SEM_Memory_C2,Theta_Power_Control_C2,SEM_Control_C2,Theta_Power_Memory_C4,SEM_Memory_C4,Theta_Power_Control_C4,SEM_Control_C4
-2.0,-0.4397799362785543,0.0578074595446626,-0.3828004743659407,0.07708334647656889,-0.43349562388976653,0.0649347964948165,-0.3362787677359186,0.08441618857729664,-0.42500358550447287,0.06508051389960694,-0.3402900549863379,0.10062663544142075,-0.5009975301175518,0.01880772132066533,-0.4616847546626321,0.011764733531578513,-0.5011486445755533,0.022096558119883203,-0.4149354328179796,0.011958525584227367,-0.5248176109216601,0.01599963601187126,-0.4567140660363272,0.013358732453134549,-0.5292442085013705,0.028013988951827377,-0.40569049275936575,0.008395496277847317,-0.5518289352136057,0.01175160188468096,-0.47226672352924226,0.017454018476493523,-0.5693240407291045,0.01885953260274045,-0.43201552139915533,0.030191530378881632,-0.5138365593703467,0.013478177103750561,-0.5142805077224837,0.01940150201398123,-0.5352752630517713,0.012194103677726277,-0.5777796797103181,0.019048141298552923,-0.6006617642022112,0.008228148883537454,-0.5353168567266422,0.016694205840299625,-0.5537469682388141,0.014417255952836586,-0.69714406781832,0.009876421300814701,-0.5437641161966085,0.010255247316997016,-0.5614839222479262,0.023965479926345238,-0.5125135933789012,0.020197205302242824,-0.5920000627497899,0.01655647715431905,-0.5595838679250849,0.01418534007173603,-0.7009864739991484,0.005854567328898702,-0.6095609113046959,0.0054209906392829075,-0.6437560845376006,0.015911761748824277
-1.999,-0.4318564713447325,0.059036661631286076,-0.37492448416542656,0.07837134617775068,-0.4254486979243294,0.06628179831682184,-0.3278524210536202,0.08578460212943251,-0.41733291781878235,0.06621767326648367,-0.3323804126511623,0.10203222124673358,-0.4935248831679074,0.01962633314744407,-0.45416593465223754,0.012037197713360006,-0.4935938242500487,0.02302688858185368,-0.4067152445983452,0.01208257047654474,-0.5177661309986247,0.016753254227986285,-0.44937152580518347,0.013574415426829923,-0.5221223525665106,0.02903262249368408,-0.3973639597753502,0.008763829641718292,-0.5452358821221353,0.012389420468022194,-0.4653674401679605,0.01791366927150087,-0.562852065642067,0.019745592070936114,-0.4240597562942723,0.0300602086294979,-0.506673544428663,0.013964179156453189,-0.5075066595092981,0.01916276120835614,-0.5284903537937728,0.012211734878172937,-0.572003023010627,0.018870817578737348,-0.5947546315339347,0.008512601383181667,-0.529132517990073,0.016589859811667117,-0.5472796692423638,0.01481655145433444,-0.6928205084943679,0.010333327596766608,-0.5370882401791615,0.010870212520918606,-0.5557556723008705,0.02468435678279953,-0.5054707035314507,0.020833102622673263,-0.5864352276439349,0.017176292305636755,-0.5530571373631954,0.014691142868700293,-0.6969478520858459,0.006029313691856365,-0.6037611377384952,0.005873664905648377,-0.639160137195331,0.016491018101595395
-1.998,-0.4239154363303902,0.06026412925498409,-0.36706567140718843,0.0796444916153645,-0.4173843781268219,0.06762757756963704,-0.3194457946447956,0.08713611857291192,-0.4096619186216556,0.0673450538382905,-0.3245076408241391,0.10341399486957342,-0.4860138023921851,0.02045960396119362,-0.44662805513932247,0.012331790682492542,-0.4859987185901254,0.023971441714097534,-0.3984730158771145,0.01223627210702399,-0.5106801948449156,0.017520350195001973,-0.4420164340092637,0.013806090555558264,-0.514965377835128,0.030061541580497654,-0.38901647568268294,0.009157318327068559,-0.5386121725660031,0.013039330247071702,-0.4584631875184259,0.0183730064558755,-0.5563471519666923,0.02064495195053029,-0.4160755719026682,0.029931787666034153,-0.49947469137400835,0.01448347190721459,-0.5007107956201298,0.018928595234964107,-0.5216718993256645,0.01226262432732406,-0.5662094026335647,0.01869745106343297,-0.5888175991204683,0.008834722480505106,-0.5229356608246676,0.016495286715054968,-0.54078346722512,0.015234271842038315,-0.6884818895074432,0.010795280146132352,-0.5303815920839187,0.011494659929414354,-0.5500250530626862,0.02540089599298598,-0.4983978729424165,0.02148202593473418,-0.5808598916999257,0.017795996187939592,-0.5464970197554984,0.015215188545919474,-0.6929004883367245,0.006217539191908886,-0.597931010323134,0.0063480487097273604,-0.634565052852672,0.017070268323497263
-1.997,-0.4159588540614685,0.06148922532775208,-0.3592269397602792,0.0809017347308477,-0.4093047716780179,0.06897145607031656,-0.31106199803662204,0.08846962640132941,-0.40199282488079247,0.06846190454510268,-0.31667491503375594,0.10477074674421741,-0.4784657468073439,0.02130664493336549,-0.43907311201080457,0.012646517688372601,-0.4783648274314259,0.02492951171530885,-0.39021094138787954,0.012418225627073814,-0.5035612139946819,0.018300003961532276,-0.4346507865410432,0.014052347983696875,-0.5077748158019544,0.03110028663257217,-0.380650255052803,0.009572050999070051,-0.5319591350865238,0.013700259664033463,-0.4515558571449215,0.01883101807579703,-0.549810679291811,0.02155695130696882,-0.40806475430763545,0.02980666641877208,-0.49224142938852467,0.015033896788832674,-0.49389457684946503,0.018699553969947488,-0.5148212262975836,0.01234762023733198,-0.5604002088689539,0.018528473802125377,-0.5828518481308862,0.0091919452454707,-0.5167278271243944,0.016410850878269993,-0.5342596758086928,0.01566938408920164,-0.6841292178579871,0.011261674633291157,-0.5236455102864921,0.012127528389777934,-0.5442937191889844,0.026114574083116314,-0.491296576446567,0.022143127665656997,-0.5752755275766432,0.01841508734324056,-0.539904752312716,0.015756306602337403,-0.6888453473561279,0.006417841688833474,-0.5920715888887216,0.0068407301654709925,-0.6299722606208416,0.01764905707782429
-1.996,-0.4079887558201162,0.06271131425283805,-0.35141119376184354,0.08214203277336689,-0.4012119957024802,0.07031275620095705,-0.3027041405405808,0.08978402110876932,-0.39432787031113187,0.06956748191914856,-0.30888539556873423,0.10610128061816129,-0.4708821982116566,0.02216662805728141,-0.431503121662132,0.012979375490772006,-0.4706936767408134,0.025900427663837506,-0.3819312406316861,0.012626794201004878,-0.4964106208593931,0.01909136935396618,-0.42727659415325425,0.01431174795220454,-0.5005522230553098,0.03214839866063514,-0.3722675347161042,0.010004470210164882,-0.5252781158541199,0.014371251538334143,-0.4446473453385079,0.01928673375950896,-0.5432440525264505,0.02248096304416762,-0.40002911088493065,0.029685244183957078,-0.48497521196345045,0.015613354545127089,-0.4870596863005077,0.018476179210846662,-0.5079396833069667,0.01246723772176241,-0.5545768476879893,0.018364309932908357,-0.5768585800787064,0.009581631517985205,-0.5105105694722892,0.016336873122072677,-0.5277096269522449,0.01612086639084667,-0.679763510924027,0.011731948040991584,-0.5168813512643748,0.012767878120182076,-0.5385633303236744,0.026824867883692583,-0.48416830874313516,0.022815591517644878,-0.5696836177355322,0.01903306908953295,-0.5332815916691569,0.016313384757029266,-0.6847833975572748,0.006628863103584591,-0.5861839486340286,0.0073489875111678385,-0.625383193982179,0.01822693431942466
-1.995,-0.4000071795459738,0.06392976271982335,-0.3436213360333239,0.08336434960947599,-0.3931081754219223,0.07165080172610286,-0.2943753282853786,0.09107820660223549,-0.3866692831671109,0.0706610511164231,-0.30114222420848924,0.10740441515506653,-0.46326466021164797,0.023038777760543767,-0.423920119479401,0.013328382309109781,-0.46298681767943356,0.026883548282594247,-0.37363615624781055,0.012860159917586187,-0.489229867774568,0.019893662721587196,-0.4198958808609915,0.014582838579352112,-0.49329918028149794,0.03320541862548186,-0.3638705720829062,0.01045137038947092,-0.5185704777291538,0.015051442924160371,-0.43773955141338405,0.01973922203015229,-0.5366487010646088,0.023416387664773237,-0.3919704690302509,0.02956792015084899,-0.4776775160320703,0.016219831026424155,-0.480207828288078,0.018259001430157146,-0.5010286400865459,0.012621653220153697,-0.5487407397590981,0.018205373425825695,-0.5708390160872615,0.010001170222896394,-0.5042854498706296,0.01627362741746071,-0.5211346700954145,0.016587715785713403,-0.6753857956706183,0.012205571983848619,-0.5100904886805079,0.013414865913061031,-0.5328355496352155,0.027531254972817415,-0.47701458343124814,0.02349863091158278,-0.564085653224007,0.019649448972257014,-0.5266288130890786,0.016885368811015385,-0.6807156102837526,0.006849306065570487,-0.5802691793726404,0.007870630064398169,-0.6207992894851229,0.018803454848418503
-1.994,-0.3920161680297301,0.06514394049700442,-0.33586026448171147,0.08456765703501615,-0.3849954422989786,0.0729849186085768,-0.28607866123516423,0.0923510966144639,-0.3790192840379996,0.07174188692930861,-0.29344852095650376,0.10867898552848249,-0.4556146572266459,0.023922363717323404,-0.4163261582928195,0.01369160062833581,-0.4552458256396464,0.027878257515795955,-0.36532795235021875,0.013116373898906337,-0.48202042602540446,0.020706153496377777,-0.4125106823208042,0.014864170960719052,-0.48601729124265586,0.03427088694556086,-0.3554616434344834,0.010909877738617253,-0.5118375993052384,0.01574004876991607,-0.4308343759911595,0.020187587872035145,-0.5300260779214062,0.024362648154970447,-0.3838906748583431,0.029455092950465597,-0.47034984107669653,0.01685141320303232,-0.47334072721232834,0.01804853632261424,-0.4940894866686113,0.0128107128388334,-0.5428933194422161,0.018052065740550998,-0.5647943961321216,0.010448047029820256,-0.4980540384509635,0.016221338003021116,-0.5145361712812341,0.017068953828210432,-0.6709971078456706,0.012682047259084154,-0.5032743124477379,0.014067725889334049,-0.5271120423396964,0.028233214145332853,-0.46983693202340876,0.024191487319084305,-0.5584831324422055,0.02026373839699473,-0.5199477096529472,0.017471261155340253,-0.6766429589234932,0.007077944008656969,-0.574328384762876,0.008403873595802963,-0.6162219854243381,0.019378178021382746
-1.993,-0.3840177671018052,0.06635322121949558,-0.3281308694898732,0.08575093608683317,-0.3768759321742479,0.07431443582215654,-0.2778172301971863,0.09360161611459634,-0.37138008364987574,0.0728092747881931,-0.285807380781564,0.10992384500340868,-0.44793373347217164,0.02481669470606563,-0.4087233068035088,0.014067153612230005,-0.44747229925705667,0.02888396079517924,-0.35700891283140707,0.013393402956093158,-0.47478378485267714,0.021528156285910458,-0.4051230441886774,0.015154311630079841,-0.4787081817292621,0.03534434313030073,-0.34704304218568993,0.011377420762406476,-0.5050808739362348,0.016436348662911066,-0.4239337192756321,0.020630970555382645,-0.5233776588416097,0.025319185786515895,-0.37579159187464095,0.029347160229425264,-0.462993708210619,0.017506297490976947,-0.4664601264041349,0.017845281172650548,-0.4871236325264327,0.013033953417847762,-0.5370360337625291,0.01790477342000591,-0.5587259782613465,0.010919888764678537,-0.4918179121663934,0.016180177047102777,-0.5079155122599311,0.017563630599711808,-0.666598491162851,0.013160899390835052,-0.4964342277752508,0.014725754496025145,-0.521394474212245,0.02893022590353596,-0.4626369029382532,0.024893428555690163,-0.5528775598944052,0.02087545240963717,-0.5132395914245474,0.01807011836557213,-0.672566418016499,0.007313626135616819,-0.5683626815223831,0.008947245001088273,-0.6116527205074676,0.01995066759142326
-1.992,-0.3760140238188491,0.06755698317153887,-0.32043603110027497,0.08691317835167468,-0.3687517833993429,0.07563868615954088,-0.2695941138237499,0.09482870271385704,-0.3637538806776155,0.07386251175012296,-0.27822187037164686,0.11113786650281957,-0.44022345192348206,0.025721113371556484,-0.40111364798569016,0.014453236078048527,-0.439667859398741,0.029900081891472228,-0.3486813396359466,0.013689170971647603,-0.4675214504400637,0.022359024255309647,-0.39773502045901443,0.015451852543235072,-0.4713734984886374,0.036425325520667885,-0.3386170771218552,0.011851697267036257,-0.4983017087482523,0.0171396760676325,-0.41703947932034646,0.021068541715693605,-0.5167049413814185,0.02628545666936705,-0.36767509962191397,0.029244518251705237,-0.4556106592360587,0.018182792317976152,-0.45956778694367345,0.017649711077710375,-0.48013250569370863,0.013290634027823309,-0.5311703413648523,0.01776386564607384,-0.5526350377944983,0.011414487569132286,-0.48557865346740564,0.01615026292852324,-0.5012740895745396,0.018070827342942658,-0.6621909964726267,0.013641674985891179,-0.4895716541981526,0.015388298758604126,-0.515684510088826,0.029621772965742397,-0.45541606047356875,0.025603747088970678,-0.5472704449266211,0.021484109597104274,-0.5065057845998577,0.018681048225335204,-0.6684869623573434,0.007555278579094506,-0.5623731986283926,0.009499510188363097,-0.6070929325103593,0.02052049165409542
-1.991,-0.36800698465085935,0.06875461006140457,-0.3127786161964738,0.08805338726982016,-0.36062513496876586,0.07695700703404641,-0.2614123756129699,0.09603130806365028,-0.35614285957034353,0.07490090747246995,-0.2706950249054991,0.11231994415634403,-0.4324853932606155,0.02663499176556175,-0.39349927746662666,0.014848121040288414,-0.4318341481288768,0.030926060262765235,-0.34034755100603525,0.014001594003527617,-0.460234944884244,0.023198143590035414,-0.3903486717869778,0.01575541882461918,-0.4640149081307154,0.037513371121443415,-0.330186070612379,0.012330641418652102,-0.4915015236378883,0.01784940957632543,-0.4101535502915506,0.02149950367771047,-0.5100094439644463,0.02726092892078301,-0.3595430923031985,0.029147561530970204,-0.4482022556790451,0.018879316579437175,-0.45266548645349386,0.017462275072807735,-0.473117551862886,0.013579774885210005,-0.5252977114498482,0.01762969178784952,-0.5465228665013975,0.011929810017115872,-0.4793378489626717,0.016131659194968458,-0.4946133136293655,0.018589657983288908,-0.6577756809225493,0.014123938753181103,-0.48268802459147475,0.016054747040831794,-0.5099838123604139,0.030307340789523768,-0.44817598376075224,0.026321758399887984,-0.5416633004519072,0.022089232087049673,-0.49974763063880234,0.019303206438007276,-0.6644055660937305,0.007801902898744363,-0.5563610765044975,0.010059619722645777,-0.6025440569223972,0.02108722268056933
