Time,Theta_Power_Memory_AFz,SEM_Memory_AFz,Theta_Power_Control_AFz,SEM_Control_AFz,Theta_Power_Memory_AF3,SEM_Memory_AF3,Theta_Power_Control_AF3,SEM_Control_AF3,Theta_Power_Memory_AF4,SEM_Memory_AF4,Theta_Power_Control_AF4,SEM_Control_AF4,Theta_Power_Memory_Fz,SEM_Memory_Fz,Theta_Power_Control_Fz,SEM_Control_Fz,Theta_Power_Memory_F1,SEM_Memory_F1,Theta_Power_Control_F1,SEM_Control_F1,Theta_Power_Memory_F2,SEM_Memory_F2,Theta_Power_Control_F2,SEM_Control_F2,Theta_Power_Memory_F3,SEM_Memory_F3,Theta_Power_Control_F3,SEM_Control_F3,Theta_Power_Memory_F4,SEM_Memory_F4,Theta_Power_Control_F4,SEM_Control_F4,Theta_Power_Memory_FC3,SEM_Memory_FC3,Theta_Power_Control_FC3,SEM_Control_FC3,Theta_Power_Memory_FC1,SEM_Memory_FC1,Theta_Power_Control_FC1,SEM_Control_FC1,Theta_Power_Memory_FC2,SEM_Memory_FC2,Theta_Power_Control_FC2,SEM_Control_FC2,Theta_Power_Memory_FC4,SEM_Memory_FC4,Theta_Power_Control_FC4,SEM_Control_FC4,Theta_Power_Memory_Cz,SEM_Memory_Cz,Theta_Power_Control_Cz,SEM_Control_Cz,Theta_Power_Memory_C3,SEM_Memory_C3,Theta_Power_Control_C3,SEM_Control_C3,Theta_Power_Memory_C1,SEM_Memory_C1,Theta_Power_Control_C1,SEM_Control_C1,Theta_Power_Memory_C2,SEM_Memory_C2,Theta_Power_Control_C2,SEM_Control_C2,Theta_Power_Memory_C4,SEM_Memory_C4,Theta_Power_Control_C4,SEM_Control_C4
-2.0,-0.44599693874676183,0.026833007403663428,-0.45126098713288715,0.02922589875912067,-0.3857571041522583,0.04058543985696648,-0.3795054765536439,0.04472812842476337,-0.4401021144054756,0.020688692242758884,-0.44636385554066677,0.02374807177447885,-0.6181994090273435,0.01175380608052075,-0.6658969146319393,0.011719527988683564,-0.6223759675412863,0.012009851449769054,-0.6702296984415541,0.014746590162787314,-0.658394057343575,0.012334358477731008,-0.6634944291675995,0.012589998091163318,-0.5702249704392841,0.015042426901422906,-0.5998963264285857,0.014395606979676064,-0.6295452890076609,0.011418659050124848,-0.5689263169103083,0.011722382739783245,-0.6283758407729731,0.01987875873416014,-0.7413279914661338,0.008152091492563863,-0.6443971901323464,0.02033049697312816,-0.7260938467487743,0.01689041736235843,-0.6914652773742971,0.016106471146476654,-0.641607256983417,0.010045801358840274,-0.6848645456538283,0.011315153416589018,-0.6523170935670528,0.005658993332308644,-0.5580121455721002,0.012563470650969166,-0.7010631533522916,0.008836871628497634,-0.5535357762215843,0.032511905426166894,-0.5631390263143318,0.026563085193758506,-0.5510076617512446,0.014183377714103943,-0.5223739754950812,0.020187956388759226,-0.6137137510474314,0.016525538529770723,-0.5383065156212219,0.009571639447230376,-0.5771256986311902,0.0210732702370698,-0.5941041649452286,0.013232937952703031
-1.999,-0.4382619221999099,0.02760867815679831,-0.4435828087100203,0.03005944020713189,-0.37735424532408707,0.041544694065516766,-0.37079332237313295,0.04583857011960755,-0.4321644981977776,0.02141788730382701,-0.43861788730657325,0.024495642907821306,-0.6127574168820076,0.011503157266928106,-0.6611483409755025,0.011530688292416649,-0.6170398599120325,0.011756162449682674,-0.6654949694488103,0.014601921399037153,-0.6534244050807557,0.01203831414442733,-0.6587862665640914,0.012342500637201216,-0.5642457306945767,0.01478833994362659,-0.5941039892847895,0.01433499080398552,-0.6241002354913249,0.011123710030651223,-0.5628477473568154,0.01154960263250958,-0.6232292265830879,0.019537501684723832,-0.7374306283331771,0.007970868446712354,-0.6393533130272415,0.02004307941220183,-0.7220860287641866,0.016708142580202996,-0.687092112106274,0.015860629787060487,-0.6367810896288201,0.009651479181014515,-0.6804782908974557,0.01098045370809054,-0.6474526344243248,0.005686710851820154,-0.5520808894292578,0.01225903580358189,-0.696718818332603,0.009267853535068059,-0.5473674237035631,0.032351107407371744,-0.5573633493954834,0.026410479045756236,-0.5446022187258018,0.013889440389710628,-0.5158162162613609,0.020037120057124637,-0.6083156924367696,0.016304946731601263,-0.5320485355793643,0.009368752399309857,-0.5713707421593925,0.020836388096026042,-0.5885935870371448,0.01377305892533452
-1.998,-0.4305090179775277,0.028382003273215328,-0.43589044771181873,0.030890597798348556,-0.3689394129419117,0.04249879235789371,-0.3620669433935596,0.046946118872661556,-0.42420449913119185,0.02214577778879888,-0.43085702428237527,0.025241709122196566,-0.6072931569946051,0.011255911680307224,-0.656380543874276,0.011342236807674305,-0.6116825400019618,0.01150675646787844,-0.6607380781134327,0.014457172142243584,-0.6484309466761946,0.011739479260130744,-0.6540600708321278,0.012093120903663226,-0.5582457516218009,0.014535929089098102,-0.5882856522328148,0.014282509111190216,-0.618628660762042,0.010826883508169838,-0.5567480243961307,0.011387052093507852,-0.61806276862645,0.019191342022105155,-0.7335074045622468,0.007795353214048937,-0.634286661644514,0.019750998669585244,-0.7180536724437965,0.016521217402683232,-0.6827000431930735,0.015610859130721978,-0.6319418524358315,0.00925501792884339,-0.6760759574141967,0.010642363482482778,-0.6425700570537716,0.005767938474710744,-0.5461353279400172,0.011956207489214886,-0.6923563671179609,0.009705610261336772,-0.5411766112619649,0.032186542847285886,-0.5515725111323488,0.02625897308396209,-0.5381710170429274,0.013599306730835103,-0.5092396580365652,0.01989316345825499,-0.6028971551863436,0.016083926315096402,-0.5257772786598761,0.00918897953106016,-0.5655971185088086,0.020598330570832126,-0.5830705966567,0.01433203457777165
-1.997,-0.42274022919151905,0.02915238763988239,-0.4281861138033973,0.031718760131049954,-0.36051492930439494,0.04344706452658314,-0.35332895460454333,0.04805003644327869,-0.41622411302036405,0.02287184742266406,-0.4230834696626796,0.025985656095751042,-0.6018078091601596,0.011012759917252238,-0.6515945262849063,0.011154475083485648,-0.6063051623456832,0.011262447607807213,-0.6559599148868281,0.014312584031176709,-0.6434147068956287,0.011438180672183232,-0.649316855311569,0.011842122182877463,-0.5522263650702188,0.014285652354615345,-0.5824424842929137,0.014238624275070619,-0.6131316886644245,0.010528562814355233,-0.5506285693086209,0.011235612804485923,-0.6128776051760016,0.018840617425663023,-0.729558878114583,0.00762674346350434,-0.629198275243974,0.01945450988931405,-0.7139973526531598,0.016329729972667552,-0.678289992865135,0.015357350281816907,-0.6270907354488579,0.008857191517808094,-0.6716585465145443,0.010301261592661221,-0.6376704703946681,0.0059024393143354385,-0.5401768915562275,0.011655530048681651,-0.6879767426931146,0.010149511656517231,-0.5349647434466821,0.03201844902027048,-0.5457678923129471,0.026108973674924485,-0.5317154852059144,0.013313887308005552,-0.5026459358249731,0.019756699682106926,-0.5974592818635188,0.015862820237562917,-0.5194944462626497,0.009034441453337587,-0.5598061028952209,0.02035946259537372,-0.5775366507509723,0.014908378992471421
-1.996,-0.4149575749167598,0.029919240101961276,-0.420472035103512,0.03254331700865236,-0.35208312979257095,0.04438884257805871,-0.344581993761737,0.04914958321984606,-0.4082253551584727,0.023595581213039892,-0.41529944501360194,0.02672687729364721,-0.5963025696902038,0.010774420890452533,-0.6467913036049622,0.010967711205387115,-0.6009088970393488,0.011024086742788214,-0.651161381861762,0.014168402781248654,-0.6383767278629537,0.011134762854914475,-0.6445576463906635,0.011589776512058567,-0.5461889180446944,0.014037975291153767,-0.5765756700250038,0.014203776843079705,-0.6076104622235216,0.01022915326073184,-0.544490820850489,0.011096147015325283,-0.6076748914603061,0.0184856831175562,-0.7255856199308982,0.007466326780474488,-0.6240892099663105,0.019153877742880618,-0.7099176550220113,0.016133772142156735,-0.6738628971860533,0.01510029951172474,-0.6222289432216344,0.008458891901021042,-0.6672270728565253,0.009957556993465635,-0.6327549997654515,0.0060885410069181625,-0.5342070232340218,0.011357568825026575,-0.6835808997671868,0.010598980362892732,-0.5287332457526448,0.03184706758500514,-0.5399508903106861,0.025960889305705816,-0.5252370726119187,0.013034139316530722,-0.49603670497855507,0.01962833069522788,-0.5920032283615628,0.015641979313404945,-0.5132017587785589,0.008907127645545587,-0.5539989844207993,0.020120157182806162,-0.5719932216415299,0.015500708945411269
-1.995,-0.4071630886542594,0.030681973619857462,-0.4127504563528529,0.03336366006573475,-0.3436463610028921,0.0453234614606091,-0.3358287192804842,0.0502440191280304,-0.40021025885409556,0.024316465736927587,-0.4075071884502776,0.027464773950865672,-0.5907786506185656,0.01054164057689031,-0.6419719029384469,0.010782259494239502,-0.5954949289533005,0.01079255967095367,-0.6463433921202606,0.014024877888221023,-0.6333180684055312,0.010829589404247393,-0.6397834828112752,0.011336364973863243,-0.5401347717631747,0.013793369893717747,-0.570686408678173,0.014178381913949368,-0.6020661429358011,0.009929084203922075,-0.5383362342331605,0.010969485938492955,-0.6024557989292404,0.018126912820317524,-0.7215882136584549,0.007315476014060334,-0.6189605381678586,0.01884937654151388,-0.7058151755942721,0.015933439483844868,-0.6694197054155153,0.014839908120413994,-0.6173576940333276,0.008061156182475883,-0.6627825637129274,0.00961169305011337,-0.6278247861863663,0.00632342040613814,-0.5282271773801978,0.011062910637825213,-0.6791698040616836,0.011053483262402599,-0.5224835637449694,0.0316726441456059,-0.5341229181970671,0.02581512924539974,-0.5187372486250872,0.012761065802152255,-0.48941364009198673,0.01950864321534676,-0.586530163081601,0.015421761844016746,-0.5069009544071601,0.008808822969862786,-0.548177065156579,0.019880794919345853,-0.5664417959723237,0.016107737647453848
-1.994,-0.3993588167734826,0.03144000549421506,-0.4050236370511658,0.034179183429801245,-0.3352069788621113,0.046250259799736335,-0.32707180809316916,0.051332604552628086,-0.3921808739441757,0.025033989480817517,-0.3997089527844347,0.028198755188262356,-0.5852372788864948,0.010315189991005816,-0.637137362345693,0.010598440140264426,-0.5900644569251243,0.010568784110241931,-0.6415068690680054,0.013882262301068279,-0.6282398033782025,0.010523044781636542,-0.6349954149579748,0.011082178039424599,-0.53406530069539,0.01355231331257569,-0.5647759133215902,0.014162825630628774,-0.5964999100375943,0.009628811433639722,-0.5321662800791982,0.010856417216260286,-0.5972215144980111,0.017764699833171717,-0.717567255366569,0.007175640046689509,-0.6138133477343259,0.01854129036519682,-0.7016905204682378,0.01572883131128276,-0.6649613793538492,0.014576382295669217,-0.6124782190846976,0.00766520112657116,-0.6583260582188524,0.009264152806180814,-0.6228809856822508,0.006603473390169994,-0.5222388187812932,0.010772164097502195,-0.6747444315829292,0.011512524428683253,-0.5162171621572964,0.03149542778986643,-0.5282854038310785,0.025672102111856197,-0.512217501624174,0.012495713795878336,-0.4827784338690283,0.01939820439816261,-0.5810412660980727,0.015202533181119915,-0.5005937879465633,0.008741032895478267,-0.5423416592060795,0.0196417633872789,-0.5608838736340787,0.016728267464464493
-1.993,-0.39154681693592575,0.032192757647954554,-0.3972938495658135,0.03498928441360713,-0.32676734672659336,0.04716858063882966,-0.3183139534729866,0.05241460127108292,-0.3841392652850363,0.025747643223912722,-0.39190700364455977,0.02892823824087009,-0.5796796955080974,0.010095862216629921,-0.632288730078546,0.010416578761173903,-0.5846186929340761,0.010353705293803655,-0.6366527457559603,0.013740812061250765,-0.6231430229667266,0.010215536348017562,-0.6301945041319141,0.010827515957237183,-0.5279818915841036,0.01331528634271942,-0.558845409957958,0.014157461867909234,-0.5909129597517844,0.00932881992738139,-0.5259824433562582,0.010757671785995005,-0.5919732397699676,0.017399458240677592,-0.7135233532506813,0.007048328971287407,-0.6086487413742949,0.01822991321046805,-0.6975443054273683,0.015520050709223134,-0.6604888926689683,0.014309932970776639,-0.6075917616751888,0.007272467059047895,-0.6538586066004413,0.008915465443051534,-0.6179247685661204,0.006924685612915066,-0.5162434215165701,0.010485959688761407,-0.6703057678798834,0.011975639323823395,-0.5099355239640804,0.031315670604912485,-0.522439788926195,0.02553221434631424,-0.5056793380255102,0.01223917108440134,-0.4761327959613781,0.019297557390684037,-0.5755377283086212,0.0149846652143297,-0.4942820295566429,0.00870491406794174,-0.5364940917512315,0.01940345651009773,-0.5553209666663332,0.017361182244144385
-1.992,-0.3837291565020705,0.032939656956069964,-0.3895633772144208,0.03579336423348045,-0.31832983346857197,0.048077772182917276,-0.3095578628271289,0.05348927339668727,-0.37608751122357165,0.026456920456067682,-0.38410361757138545,0.029652648780851953,-0.5741071547171172,0.00988446832305233,-0.6274270638019741,0.010237005872149681,-0.5791588612578317,0.010148289923315797,-0.631781964190334,0.01360078590548202,-0.618028831971487,0.009907496734053138,-0.6253818218103355,0.010572689190857062,-0.5218859424501001,0.013082771668744868,-0.5528961366207896,0.014162609194620231,-0.5853065045138912,0.009029627017983276,-0.5197862222903024,0.010673910567799448,-0.5867121902389814,0.017031624268036453,-0.7094571273254232,0.006935092809662059,-0.6034678358932941,0.017915549159011515,-0.6933771555621602,0.015307204575910352,-0.6560032302065324,0.014040775681536189,-0.602699576361725,0.0068846735050338585,-0.6493812693858189,0.008566214220817577,-0.6129573187041519,0.007282944319613433,-0.5102424678563423,0.01020494953499561,-0.6658548072882221,0.012442390021082847,-0.5036401494279441,0.031133627170580245,-0.5165875280959017,0.025395868600282867,-0.49912428128227554,0.011992561320122356,-0.46947845178146075,0.019207216816158976,-0.5700207505693649,0.014768535773047788,-0.4879674634970491,0.00870121746476085,-0.5306356980816621,0.01916627381242178,-0.5497545981381821,0.018005439675401944
-1.991,-0.37590791092366654,0.03368013561538792,-0.3818345123244447,0.03659082874953069,-0.3098968115519801,0.048977188543481216,-0.30080625546267586,0.05455588832944301,-0.3680277020504149,0.027161317823689517,-0.3763010800915973,0.03037142132022408,-0.5685209230959163,0.009681831991899434,-0.6225534298033046,0.01006005625447947,-0.5736861976124711,0.009953518254018032,-0.6268954746319441,0.013462444829108418,-0.6128983490722053,0.00959938659870372,-0.6205584488926559,0.010318018907780476,-0.5157788615822552,0.012855251843531954,-0.5469293424570161,0.014178548187659045,-0.5796817721783654,0.008731786020230833,-0.5135791272593969,0.010605711484042058,-0.5814395944723473,0.016661657798030867,-0.7053692091069588,0.006837493254931085,-0.5982717614490078,0.01759851256906341,-0.6891897048836148,0.015090403679316092,-0.6515053872840593,0.013769130423503615,-0.5978029281001437,0.00650388908301203,-0.6448951165992161,0.008217046261696613,-0.6079798327626857,0.00767426468028207,-0.5042374471468918,0.009929806736116256,-0.6613925521616264,0.012912361272174757,-0.49733255512294916,0.03094955403110308,-0.5107300878786182,0.025263462040780612,-0.49255387086113867,0.011757037167266431,-0.462817141290515,0.019127664265617204,-0.5644915428165883,0.014554527932073428,-0.4816518868414345,0.008730250741575307,-0.5247678226085296,0.01893061958719051,-0.544186301009067,0.01866006395437575
