Time,Theta_Power_Memory_AFz,SEM_Memory_AFz,Theta_Power_Control_AFz,SEM_Control_AFz,Theta_Power_Memory_AF3,SEM_Memory_AF3,Theta_Power_Control_AF3,SEM_Control_AF3,Theta_Power_Memory_AF4,SEM_Memory_AF4,Theta_Power_Control_AF4,SEM_Control_AF4,Theta_Power_Memory_Fz,SEM_Memory_Fz,Theta_Power_Control_Fz,SEM_Control_Fz,Theta_Power_Memory_F1,SEM_Memory_F1,Theta_Power_Control_F1,SEM_Control_F1,Theta_Power_Memory_F2,SEM_Memory_F2,Theta_Power_Control_F2,SEM_Control_F2,Theta_Power_Memory_F3,SEM_Memory_F3,Theta_Power_Control_F3,SEM_Control_F3,Theta_Power_Memory_F4,SEM_Memory_F4,Theta_Power_Control_F4,SEM_Control_F4,Theta_Power_Memory_FC3,SEM_Memory_FC3,Theta_Power_Control_FC3,SEM_Control_FC3,Theta_Power_Memory_FC1,SEM_Memory_FC1,Theta_Power_Control_FC1,SEM_Control_FC1,Theta_Power_Memory_FC2,SEM_Memory_FC2,Theta_Power_Control_FC2,SEM_Control_FC2,Theta_Power_Memory_FC4,SEM_Memory_FC4,Theta_Power_Control_FC4,SEM_Control_FC4,Theta_Power_Memory_Cz,SEM_Memory_Cz,Theta_Power_Control_Cz,SEM_Control_Cz,Theta_Power_Memory_C3,SEM_Memory_C3,Theta_Power_Control_C3,SEM_Control_C3,Theta_Power_Memory_C1,SEM_Memory_C1,Theta_Power_Control_C1,SEM_Control_C1,Theta_Power_Memory_C2,SEM_Memory_C2,Theta_Power_Control_C2,SEM_Control_C2,Theta_Power_Memory_C4,SEM_Memory_C4,Theta_Power_Control_C4,SEM_Control_C4
-2.0,-0.6232661593438272,0.02459732339166772,-0.511646536572781,0.017927649772552873,-0.6272167075425579,0.02562242894507596,-0.45900428148287425,0.022769279165563892,-0.611363208702646,0.0221753954259335,-0.5385623758294311,0.012739330707662882,-0.6518938188773922,0.047995247350541996,-0.5914378106168088,0.0312104864422927,-0.658859959194583,0.04589480456403495,-0.5619676255705035,0.02750549735438342,-0.641180381853142,0.04644330225678137,-0.6187713710257602,0.024191768466320422,-0.6505893308721544,0.04502797399323983,-0.5249534406155367,0.028039000082889273,-0.6311037854478874,0.042980493487215776,-0.6418571851003033,0.018591885745467336,-0.6234237495711712,0.05878805569812614,-0.669354432515032,0.019852271692345203,-0.6866683934821906,0.05272155749764565,-0.6540473859369211,0.020327430620812516,-0.6075333830826907,0.06696910166709667,-0.6515975963244145,0.045854735813763134,-0.5796790642966421,0.07024153845418195,-0.6787194500431688,0.04302933842265994,-0.6317335810587156,0.04987767608681355,-0.6645716219489761,0.03166735298733098,-0.6254963571420945,0.049014911099968694,-0.7359475664953209,0.02134902047600131,-0.6321492613555943,0.049415843093380214,-0.6839358722884552,0.02112852220751763,-0.5616374690950501,0.07269622887011683,-0.667409103378758,0.04069423132348093,-0.5440505212598137,0.07973372901585368,-0.7118415297609784,0.037998472797605626
-1.999,-0.6180788492863979,0.024505654821861393,-0.5053868388179921,0.017826405830335894,-0.6221664313061348,0.025588101838815384,-0.45205085796478145,0.022748470052177602,-0.606166922151869,0.0221338142522326,-0.5329405182489413,0.012750228033987988,-0.6469745141715816,0.0480267785016958,-0.5855481188735709,0.03099042650562472,-0.6540560477782041,0.04593986619768593,-0.5556449202319664,0.027237224508439892,-0.6361186849370234,0.04648328202479684,-0.6134013077906306,0.02396019834391978,-0.645824900517629,0.04510553851849315,-0.5181449944158317,0.027843173475278562,-0.6260129984350538,0.04302014470646844,-0.6369883152466705,0.01839960769004721,-0.6185568484742385,0.058862088804997145,-0.6644291238957022,0.01954455425726051,-0.6823658003537777,0.05283221033290471,-0.6489461042899369,0.01999317155494836,-0.602286141412339,0.06704535507335936,-0.6468327846134695,0.04579879422118926,-0.5742669860601894,0.07029105049094324,-0.6743613122335156,0.04298188289777983,-0.6269980776144866,0.04984000883687643,-0.6599922982181269,0.0315062704348401,-0.6204919969401647,0.048941707024731246,-0.73248903432789,0.021148789368243555,-0.6273487196113405,0.04935462111150119,-0.6797202949362273,0.020842518320641792,-0.5564420994284293,0.07270562174968123,-0.6631339083524698,0.04058054250024246,-0.5387549825601623,0.07979180084949207,-0.7082409206350817,0.03792717945810346
-1.998,-0.6128711218644574,0.0244129818974687,-0.4991191203103281,0.01773313733693605,-0.6170987323901123,0.025553940472227653,-0.4450887466951349,0.022737142886059693,-0.6009557575433677,0.022094105824940223,-0.5273216998453146,0.012771047205159038,-0.6420259863206729,0.048052211660919865,-0.5796254326213107,0.030763932484410263,-0.6492246703483854,0.04597961501810815,-0.5492880147425704,0.02696362031728774,-0.6310283368951762,0.04651777245177287,-0.6080059047675686,0.02372413294256258,-0.6410386140979705,0.045179181846656466,-0.5113022989769732,0.02764726726902762,-0.6208982225562466,0.04305542961579221,-0.632101780023434,0.01820644176088611,-0.6136743021979414,0.05892947683621518,-0.6594724710541586,0.01922938398352396,-0.6780403229111995,0.05293721932994442,-0.6438139847491471,0.019650820586476995,-0.5970153198464887,0.06711307186171295,-0.6420464766952914,0.04573603836859163,-0.5688375026472288,0.07033111525640685,-0.6699840712111602,0.042928084951761626,-0.6222478213813636,0.049795729015331254,-0.6553921572962296,0.03133906608028387,-0.6154679412973003,0.04886013562837573,-0.7290175021035848,0.020943352067941987,-0.6225315138151641,0.04928591979963544,-0.6754878851680045,0.02055035481933263,-0.5512414445788483,0.07270639808037228,-0.6588455841177474,0.04046020728608709,-0.5334568946288425,0.07984102230213401,-0.7046319838202615,0.03785083122871384
-1.997,-0.6076439770490906,0.02431948589753864,-0.4928449563475922,0.017648146162408247,-0.6120146254259298,0.025520118153507142,-0.4381197415632404,0.022735475791865745,-0.5957308079594517,0.022056465570442333,-0.5217074770990313,0.012801545574024038,-0.6370489458975291,0.04807159922053907,-0.573670762594152,0.03053116989534836,-0.6443665483404661,0.04601411142696396,-0.5428980427507184,0.02668496359941143,-0.6259101103169504,0.046546834879332664,-0.6025861892297961,0.023483781624114526,-0.6362313066939109,0.04524898387724695,-0.5044266442434682,0.027451794174788758,-0.6157603484072226,0.04308642723260417,-0.6271985817187327,0.018012679730593225,-0.6087771359081011,0.0589902808404454,-0.6544852520339978,0.01890693033818418,-0.6736926467867388,0.05303661709043564,-0.6386518784071387,0.0193005012223217,-0.5917218942348017,0.06717229581130342,-0.6372395983659204,0.045666549058413525,-0.5633917924407102,0.07036178563540241,-0.6655885691550467,0.04286801717314542,-0.6174838330363046,0.04974494536953749,-0.6507720493107683,0.031165864769861842,-0.6104252051006552,0.048770269224230556,-0.7255336056879444,0.02073281184666365,-0.6176986539295616,0.04920983684751874,-0.6712394437809621,0.020252190660490103,-0.5460368473094872,0.07269868403442878,-0.6545450474196329,0.04033333186811992,-0.5281576671380925,0.07988150508198473,-0.7010155255640059,0.03776953701048473
-1.996,-0.6023984255841895,0.02422534878473846,-0.4865659305536065,0.017571699978904294,-0.6069151344401422,0.02548680720493955,-0.4311456474133564,0.022743603828787592,-0.5904931741277899,0.022021084956258832,-0.5160994066115024,0.012841426748974137,-0.6320441182400016,0.048084997351624165,-0.5676851402387937,0.030292310612730803,-0.6394824172767363,0.046043419367470965,-0.5364761601714255,0.02640154502949521,-0.6207647929070562,0.04657053424724521,-0.5971432055831905,0.02323936011383225,-0.6314038260913246,0.045315027382749715,-0.4975193436643709,0.027257280660047827,-0.6106002806256177,0.0431132193368708,-0.6222797343074092,0.01781861912040018,-0.6038663887823594,0.059044565865239595,-0.6494682628452367,0.01857737565071933,-0.6693234710446377,0.05313043964238907,-0.6334606552307962,0.018942343473992145,-0.5864068586441886,0.06722307593543611,-0.6324130918766413,0.045590411182460266,-0.5579310521984806,0.07038312022971208,-0.6611756623303701,0.042801755929635074,-0.6127071476675207,0.04968777208264186,-0.6461328387229985,0.03098679706084089,-0.6053648193824275,0.04867218562600359,-0.7220379882801456,0.02051727577291111,-0.6128511652103807,0.04912647574230107,-0.6669757826037415,0.019948191698533735,-0.5408296650775183,0.07268261238901395,-0.6502332268501099,0.040200027330287005,-0.5228587236178781,0.07991336701696616,-0.6973923599175942,0.037683409494276836
-1.995,-0.5971354882783476,0.02413075287572288,-0.4802836336411106,0.017504029820347378,-0.6018012921142909,0.02545417859012356,-0.42416827866426543,0.022761617786573325,-0.5852439636034876,0.02198815096822318,-0.5104990437447159,0.012890344681859477,-0.6270122430792252,0.04809246592782535,-0.5616696171809205,0.030047532757849507,-0.6345730263709382,0.046067606236036,-0.5300235445592878,0.026113667256774,-0.6155931870828721,0.04658893900346802,-0.5916780147448794,0.022991090372562653,-0.6265570322786009,0.04537739787510867,-0.4905817334482956,0.027064265999860768,-0.6054189373888395,0.04313589032893669,-0.617346262749535,0.017624562774314588,-0.598943113407324,0.05909240084964899,-0.6444223170483252,0.018240915933113586,-0.6649335078345089,0.05321872637772928,-0.6282412036130475,0.018576483895249015,-0.5810712248840182,0.06726546641748032,-0.6275679154216582,0.04550771360065793,-0.5524564964292485,0.07039518327670594,-0.6567462205923943,0.04272938125985952,-0.6079188141822525,0.04962432867693837,-0.6414754038426101,0.0308019991435096,-0.6002878307334193,0.04856596806602949,-0.7185312999838761,0.020296854628372947,-0.6079900876333187,0.04903594568717115,-0.6626977239866264,0.019638530750032333,-0.5356212692225368,0.07265832240086448,-0.6459110622558386,0.04006040953857188,-0.5175615005853078,0.07993673192007558,-0.6937633081417651,0.037592565019792704
-1.994,-0.5918561952850867,0.024035880505069572,-0.473999662159445,0.017445327932132573,-0.5966741390337471,0.025422401540334493,-0.4171894579094394,0.022789563378729182,-0.5799842899429015,0.02195784559488405,-0.5049079412531959,0.012947908326719184,-0.6219540741542067,0.04809406844538327,-0.5556252646703076,0.029797020582263734,-0.6296391381193629,0.046086742789791475,-0.5235413944578003,0.025821645022567487,-0.610396109558015,0.04660212100995904,-0.5861916935021945,0.022739200461121722,-0.6216917969305544,0.04543618346746509,-0.48361517179217095,0.026873301170471462,-0.600217249898725,0.043154527082666254,-0.6123992022733702,0.017430818382793815,-0.5940083751585158,0.05913385851182878,-0.6393482453199035,0.017897761824712408,-0.6605234820314247,0.053301519986157314,-0.6229944299050186,0.018203065637063406,-0.5757160220116753,0.06729952654129305,-0.6227050426067489,0.04541854901478103,-0.546969356746537,0.07039804456151348,-0.652301126873229,0.04265097676047702,-0.6031198946960188,0.04955473991101349,-0.636800636325669,0.030611612756707422,-0.595195300697002,0.048451705107852655,-0.7150141973689279,0.020071662821118108,-0.6031164753014974,0.04893836151395515,-0.6584061002779809,0.019323387672668633,-0.5304130441325411,0.07262595967295114,-0.6415795041288707,0.03991459901949513,-0.5122674466517025,0.07995172944725204,-0.6901291980982207,0.037497123428342535
-1.993,-0.5865615853723142,0.02394091368351515,-0.4677156172285059,0.017395745961582807,-0.5915347229263997,0.025391643181457466,-0.41021101449946984,0.022827440848598057,-0.5747152718702754,0.021930345322204052,-0.4993276479099432,0.013013686740309467,-0.6168703788131916,0.04808987193947023,-0.5495531730051959,0.029540964345130722,-0.6246815278789171,0.046100903050223054,-0.5170309287256677,0.025525805275995312,-0.6051743909125895,0.046610155444446286,-0.5806853338525677,0.02248392439672419,-0.6168090028794462,0.045491474731390154,-0.47662103808460576,0.02668494757461675,-0.5949961618536393,0.04316921879414641,-0.6074395976433271,0.017237697951973382,-0.5890632515637867,0.05916901523184692,-0.6342468950004683,0.01754813968364652,-0.656094130863101,0.05337886638541329,-0.6177212579291232,0.017822238524577025,-0.5703422958189032,0.06732532061632696,-0.6178254618994453,0.045323013837449175,-0.5414708812010509,0.07039177932307278,-0.6478412766520291,0.04256662946893424,-0.5983114639038303,0.04947913567084448,-0.6321094406564202,0.030415785096978683,-0.5900883051440744,0.048329490553368694,-0.7114873430238408,0.01984181829604098,-0.5982313958347707,0.04883384358979297,-0.6541017532874586,0.019002949461385987,-0.5252063863881283,0.07258567601334776,-0.637239512980976,0.03976272083210848,-0.5069780216079846,0.07995849494804524,-0.6864908636279028,0.037397207909476204
-1.992,-0.5812527051819767,0.023846033751271707,-0.46143310326037856,0.01735539353440328,-0.5863840978921928,0.025362068162977536,-0.4032347831082331,0.0228752049954074,-0.569438032438296,0.021905820641659756,-0.49375970712806544,0.013087214491537881,-0.6117619376021588,0.04807994689709751,-0.5434544509368219,0.029279560184976034,-0.6197009834326543,0.04611016420306733,-0.5104933858406776,0.02522648728643676,-0.5999288751505938,0.046613120698317946,-0.5751600423249296,0.0222255020010944,-0.6119095435735866,0.04554336454992229,-0.46960073208493525,0.026499775588345164,-0.5897566289086136,0.04318005682621733,-0.6024685024139724,0.01704551721417613,-0.584108831650796,0.05919795092996843,-0.6291191296241744,0.0171922928507644,-0.6516462035244024,0.05345081464810742,-0.6124226284737805,0.01743415916179829,-0.5649511082992812,0.06734291789758196,-0.6129301760612791,0.045221208056705896,-0.5359623335920825,0.07037646815415406,-0.6433675774087122,0.04247642974211747,-0.5934946084339259,0.04939765085500573,-0.6274027336134135,0.03021466872139279,-0.5849679336297925,0.04819942334467601,-0.7079514050999451,0.019607442442762114,-0.5933359297413558,0.04872251771808644,-0.649785533736527,0.018677410365067742,-0.5200027038855703,0.07253762928650882,-0.6328920587022026,0.03960490443367297,-0.5016946954891762,0.07995716930930419,-0.6828491439166292,0.03729294484171484
-1.991,-0.5759306084808891,0.023751421027270188,-0.4551537266704001,0.017324337255241674,-0.5812233236245303,0.02533383829055653,-0.396262602284716,0.022932765618709515,-0.5641536981837081,0.021884435574872345,-0.48820565557997425,0.013167997249762283,-0.6066295438408744,0.04806436716673163,-0.537330225054748,0.02901300998607151,-0.6146983045432621,0.04611460649464369,-0.5039300231823441,0.024924042750817884,-0.5946604192449547,0.046611098270757066,-0.5696169392837599,0.021964178739897845,-0.6069943225241159,0.0455919479666483,-0.4625556730789011,0.026318362920127118,-0.5844996181239488,0.04318713454906075,-0.597486978171222,0.016854594975575704,-0.5791462152792749,0.059220748940487254,-0.6239658284318801,0.016830483116560508,-0.6471804607796079,0.053517416925236094,-0.6070994987702226,0.017038991070964613,-0.5595435370972379,0.0673523925004737,-0.6080202015626219,0.04511323509643285,-0.530444992758553,0.0703521968953653,-0.6388809480620564,0.04238047113105578,-0.5886704261846682,0.049310425254153044,-0.6226814437204624,0.030008421444057316,-0.5798352887325882,0.04806160746098856,-0.7044070568475193,0.019368660001266236,-0.5884311697722632,0.04860451503393009,-0.6454583006970568,0.01834697202747491,-0.5148034149395667,0.07248198325710387,-0.6285381199043334,0.039441283539161556,-0.4964189476188632,0.07994789879196354,-0.6792048828485812,0.03718446362756018
