,Index,Mean_Diameter,SEM_Diameter
0,0,-0.5350857166607655,0.28632140449336196
1,1,-0.5638248714333686,0.2663880215475952
2,2,-0.566165317931442,0.28209081898778965
3,3,-0.46085857855408935,0.27443070359688343
4,4,-0.4582249651211723,0.2595460606487749
5,5,-0.46481110141047344,0.2613702786292798
6,6,-0.44646433259753543,0.2691349021353144
7,7,-0.4018845349607445,0.2588318330260341
8,8,-0.36580739692159125,0.26001772340274815
9,9,-0.34058532501201405,0.25417732170599533
10,10,-0.31773716058294804,0.2622539663740016
11,11,-0.3587365234149939,0.259142124683767
12,12,-0.28240367319679566,0.25167263521149663
13,13,-0.22904483735180695,0.24354039692521476
14,14,-0.22358967107529842,0.24638388156293867
15,15,-0.19530700771461462,0.23468729132729163
16,16,-0.19606150387241963,0.23720780132360222
17,17,-0.10545405925386546,0.23619258936731066
18,18,-0.0934876131765251,0.23553173868589103
19,19,-0.07546013891267275,0.23469215732875542
20,20,-0.09457007128668365,0.23748000343720357
21,21,-0.09372097864211686,0.22473400498122592
22,22,-0.052201509406098606,0.2264530974410491
23,23,0.02052617301375003,0.23364778022991906
24,24,0.06288565492807716,0.22652763332924436
25,25,0.0878301912802683,0.2247194875519406
26,26,0.13486931134689503,0.2222001386814842
27,27,0.1654666965539302,0.22505693203234006
28,28,0.17844478163802827,0.2119472168736982
29,29,0.20792922861654153,0.21187796594638247
30,30,0.20899816185528652,0.2076317365933128
31,31,0.21810210057716756,0.2058536713502511
32,32,0.2384734306891429,0.20242902616478947
33,33,0.2985008363820645,0.2013390558023188
34,34,0.2927227882005743,0.19510720334883974
35,35,0.2680976273884925,0.19786489377421557
36,36,0.32561754942000803,0.18936762812084987
37,37,0.3016303306790825,0.18463122216476296
38,38,0.3443612838162902,0.19283841908292668
39,39,0.2895596011823452,0.1781598745426509
40,40,0.2867977213408619,0.1731175231831
41,41,0.34932501699304436,0.17000026370801763
42,42,0.3341291965156806,0.1747533103689311
43,43,0.34906651134632427,0.1653953114138767
44,44,0.3835953724642468,0.17223675104081096
45,45,0.4115565552533967,0.17006164750665917
46,46,0.3969295583264123,0.16084088939032393
47,47,0.33684575359537616,0.16086053838437442
48,48,0.3999264487539808,0.16126857779795925
49,49,0.3940880288387722,0.14884894552250466
50,50,0.36009598538295756,0.15013617700289178
51,51,0.3358771060452631,0.16862727951410486
52,52,0.3488036245165499,0.16340865198996574
53,53,0.35326949259408197,0.15020971072977085
54,54,0.3032767691768854,0.15801110421903894
55,55,0.2778447685457269,0.1546299365807081
56,56,0.2561357107578177,0.160205384437968
57,57,0.28577998150621436,0.1526892734499657
58,58,0.28380582310568137,0.1546504436809541
59,59,0.28909599515316814,0.1534018265502986
60,60,0.27879769984219527,0.15619962802854614
61,61,0.26944419456042623,0.15952626459066382
62,62,0.25428391644642767,0.1656948060333467
63,63,0.2242933204187162,0.16174667376892762
64,64,0.18879780034408153,0.16262592325730266
65,65,0.19889777682726817,0.16414238247570306
66,66,0.1257902361724218,0.15827047052525242
67,67,0.11732513488324539,0.15826218192270425
68,68,0.11593370198361878,0.15924321393670893
69,69,0.05834337905668011,0.15962585398125897
70,70,0.030046450133551866,0.16378286297840258
71,71,0.020426432333313378,0.1539885302614972
72,72,0.06388315792039109,0.1566014741431675
73,73,0.03776981658445603,0.1565038518174074
74,74,0.019110322558774304,0.15108855720365452
75,75,0.02183360767701146,0.15151883296644345
76,76,0.021543889556338437,0.15151726554504258
77,77,0.06252851261044341,0.15720138798867417
78,78,-0.003643137277534337,0.1499691473728043
79,79,-0.05940560849574593,0.15023103974754887
80,80,-0.04555314182943611,0.1449178435435385
81,81,-0.07351687965559082,0.12990924381303356
82,82,-0.11654877802246186,0.13721022015062037
83,83,-0.03934636889324186,0.14190442023751398
84,84,-0.06968020976999911,0.13474936412325061
85,85,-0.030742681715827433,0.14004503501407045
86,86,-0.03641894638474014,0.13695535058348793
87,87,-0.04041831843563664,0.1355277874929849
88,88,0.023559172576365403,0.13638912826691926
89,89,-0.011506924051827147,0.13197677141527425
90,90,-0.04282116085301774,0.12897252673697232
91,91,-0.059286282744684206,0.1313715623965187
92,92,-0.020575280238930897,0.13489735539407652
93,93,-0.018350645634090973,0.131794713458207
94,94,0.02617684823316711,0.12524714314426957
95,95,0.04556351271576056,0.12924481621689515
96,96,0.05481546116528233,0.11843020092610912
97,97,0.07442938568340186,0.12256171250123069
98,98,0.10359075125830569,0.12416080606753128
99,99,0.10316768396132384,0.12485569268817574
100,100,0.14925471911849186,0.12146518275195786
101,101,0.12096248026011268,0.11784926342443318
102,102,0.10199692316510467,0.11027782663254966
103,103,0.1376143416833629,0.1189458346058123
104,104,0.17661767227993272,0.1245860334114977
105,105,0.20667957619932817,0.11707638189638833
106,106,0.1694516600753939,0.11544123795881801
107,107,0.18744050014208558,0.11643821419796513
108,108,0.19875838303493862,0.11876739870894615
109,109,0.12369117509583914,0.11554928499750702
110,110,0.19685005887962675,0.12517568071275453
111,111,0.18152450368849257,0.1300513071312866
112,112,0.18970901779181282,0.13338724107311703
113,113,0.19011171775973093,0.13080251467889917
114,114,0.15180805508909836,0.13099466067493123
115,115,0.18150419098756393,0.12509289072710575
116,116,0.18600534240955163,0.12923653918754388
117,117,0.1415213545448292,0.12804465875495227
118,118,0.15953604370851424,0.13775616257912135
119,119,0.1642880390873517,0.13927301338950926
120,120,0.10230418390282238,0.13322514108814507
121,121,0.12065222756434932,0.13621780003090272
122,122,0.15625837765366715,0.13869573589844778
123,123,0.11697159845855187,0.1346777506951104
124,124,0.1999700631418499,0.14156385890594367
125,125,0.14257201178089304,0.1490416750578423
126,126,0.1658808449431213,0.1496458946792561
127,127,0.1504778615340792,0.1439459988941501
128,128,0.1585029637338494,0.14544730162467812
129,129,0.17604031618769478,0.15747961941939725
