,Index,Mean_Diameter,SEM_Diameter
0,0,-0.4314648007820228,0.2899573740454699
1,1,-0.393394407413007,0.21691737342452472
2,2,-0.44615560977217816,0.2357996091185099
3,3,-0.5702056784343441,0.23505103915534623
4,4,-0.4777534023137407,0.23190050721017488
5,5,-0.41778797922859684,0.20205951962860952
6,6,-0.502396520210124,0.2058909875408004
7,7,-0.3789692818460185,0.20176312290194692
8,8,-0.3993275620271823,0.1993400322250302
9,9,-0.5076139134275875,0.20870040026382117
10,10,-0.3693732375160953,0.1952915816069788
11,11,-0.43502307105819427,0.1931437865520949
12,12,-0.34192437823157806,0.19254815793817467
13,13,-0.4683340377417966,0.1803359866767084
14,14,-0.410369463645031,0.18744396468258634
15,15,-0.4018218820080592,0.18450586775232725
16,16,-0.34423359533158193,0.18824055531705444
17,17,-0.48158611948477975,0.18407448098709342
18,18,-0.38915302112943284,0.18052700669966446
19,19,-0.3899487334015654,0.17829940887538376
20,20,-0.22456556223172364,0.18887196534902173
21,21,-0.35084941208521925,0.19223024273395822
22,22,-0.3157954924001806,0.1904723399784111
23,23,-0.15263399208979217,0.20352506566200507
24,24,-0.30559685054303465,0.18642402359703494
25,25,-0.20461773210251163,0.19461823881214346
26,26,-0.22646913881675695,0.18806491370236392
27,27,-0.22172149796296947,0.1727035399104333
28,28,-0.21456691120032967,0.1754240295466609
29,29,-0.19724677982059136,0.1772637408229889
30,30,-0.2026029181815328,0.17043636617640173
31,31,-0.0992885123434349,0.173905354136615
32,32,-0.1232652852740195,0.18452635068753676
33,33,-0.11407546004081505,0.18872254280012676
34,34,-0.042902077524558165,0.1735166480320156
35,35,-0.01467459548693423,0.17504344916405748
36,36,0.01317411952026234,0.1864484181768827
37,37,0.034730615342317174,0.19376840183891547
38,38,0.03913568104164988,0.17327246513878491
39,39,0.10035283239156062,0.1834322797340412
40,40,0.09620719462332238,0.1755023933383413
41,41,0.15517488618772296,0.16289130641789892
42,42,0.17021294040696805,0.16763839504735384
43,43,0.0817153735854223,0.1632992708946714
44,44,0.1707940348078784,0.16332024506177606
45,45,-0.0008416585701903664,0.15370191082556528
46,46,0.0881492516865616,0.15791063131480795
47,47,0.07354353991852706,0.1647824044283672
48,48,0.10021828839112079,0.15523919674697761
49,49,-0.04655926887321767,0.15797880960489144
50,50,0.03434252938426249,0.13927890275027077
51,51,0.0378977374405096,0.16356644731305137
52,52,-0.017179525897904554,0.14261255841527862
53,53,-0.05930161714137976,0.18033119350097215
54,54,-0.140918654011944,0.1629967586180347
55,55,-0.10874655133632104,0.1481150464992928
56,56,-0.21509402216259885,0.1468568368651077
57,57,-0.12769015923867047,0.1236621952881935
58,58,-0.17849821305879093,0.1266636611294576
59,59,-0.18995436432779808,0.13695497823981653
60,60,-0.180923342167706,0.10809145051499758
61,61,-0.19357241738282746,0.1022902164640044
62,62,-0.20509448140449868,0.130164760848595
63,63,-0.14586504218443042,0.12342527639523253
64,64,-0.23867502936594848,0.11732492579679002
65,65,-0.19716498630246365,0.12048693005649293
66,66,-0.2552788056775115,0.11809096106987058
67,67,-0.27109931431144535,0.12353835682748757
68,68,-0.1607116949280502,0.1207457074363009
69,69,-0.16531343068755996,0.11856245736789123
70,70,-0.025514751560350428,0.12431019704443896
71,71,-0.07492819870655167,0.11867286365447219
72,72,-0.05318599184611713,0.11972350060677292
73,73,-0.11672946634630525,0.11545273972288256
74,74,-0.038624723603901845,0.12843056784979665
75,75,-0.014310354050136665,0.11693503338533122
76,76,0.003895529318330091,0.12023473529148125
77,77,-0.02439681268977857,0.1215529182598071
78,78,0.080634181117871,0.13220585999186726
79,79,-0.033731230050615256,0.12465957094159534
80,80,0.044860144141158825,0.10752092867050868
81,81,0.09307422976781546,0.11595014328442853
82,82,0.08257787303536883,0.11855917442067966
83,83,0.10492641147813896,0.11496394577991562
84,84,0.08988861077806755,0.12735506931701174
85,85,0.2442893278766421,0.11290100372118979
86,86,0.12418826404156277,0.1321495914353093
87,87,0.2355672572048769,0.12752036169036085
88,88,0.2683601292764147,0.126920041374071
89,89,0.2106953199614356,0.1484488972212834
90,90,0.18143741284274922,0.1767358894026344
91,91,0.07799918826043564,0.23217901350816236
92,92,0.01958452060620267,0.22408004069218732
93,93,0.03241917780398091,0.2135857391102481
94,94,0.021149294748925213,0.17492768585376958
95,95,0.03351342148693312,0.15082297002759912
96,96,0.05574666354515389,0.11657141713784663
97,97,0.2672359281913426,0.10512645391984511
98,98,0.15242625568421064,0.11679145329315688
99,99,0.15654133941893603,0.1113755412794221
100,100,0.16775285577826102,0.10840673304670921
101,101,0.10549966443926057,0.11015018298585022
102,102,0.08342938093053247,0.11207938687302292
103,103,0.18154725556930554,0.11945419672515062
104,104,0.07570080300135619,0.12157988102418446
105,105,0.003979360290781587,0.13091705738972753
106,106,-0.0884862211919849,0.12795195162044143
107,107,-0.040397065554095675,0.12786468313861127
108,108,-0.045662796297851534,0.12488144535976832
109,109,-0.09257602668718656,0.1292960986291968
110,110,-0.15416574370278474,0.13957196646159795
111,111,-0.2883233128211749,0.15904850641745383
112,112,-0.27447668291635563,0.1949458036291589
113,113,-0.23203781037276164,0.22454550669178533
114,114,-0.31692256269923813,0.2517077984182311
115,115,-0.32577443144681256,0.19634145571731298
116,116,0.028745490180185376,0.15045387795345355
117,117,0.0007519041064294791,0.14463970110814825
118,118,-0.05255751660509439,0.14043364372178332
119,119,0.03720632389601944,0.1372782565369741
120,120,0.14129462829044503,0.1365183648622012
121,121,0.04778521268953411,0.12488784077660635
122,122,0.19831680334855506,0.13230899129432944
123,123,0.050680915244837074,0.12524014425401894
124,124,0.24102021403092302,0.1325712986293374
125,125,0.12004939719381405,0.12968225367827416
126,126,0.09409613451367041,0.1217571666399557
127,127,0.1147842921412558,0.1298686087456969
128,128,0.0175659163665908,0.12438646563389161
129,129,-0.00486666696607911,0.13264522443463966
130,130,-0.023145757293742845,0.13811225226373355
131,131,-0.0030363468090327896,0.14492045842707535
132,132,0.08956267515320492,0.14643260936611188
133,133,-0.01181953204507055,0.13017766528712202
134,134,0.11619740071339622,0.13546357785638494
135,135,0.0773577732992618,0.12946817297496843
136,136,0.13789227234622864,0.125024038436634
137,137,0.06351290028980042,0.12329165174543007
138,138,0.06833013674931881,0.12396911406596366
139,139,0.1802223405059684,0.1393246363276214
140,140,0.12761814488539558,0.12117575015349001
141,141,0.1863721492325672,0.11367369595550277
142,142,0.233961747909222,0.12091449028532286
143,143,0.3155727269828662,0.12179968715731616
144,144,0.23453466404172593,0.1320043208287208
145,145,0.3021235505068152,0.12263179234241225
146,146,0.35231352949726047,0.1292514123603687
147,147,0.31091543153283896,0.13307674926010307
148,148,0.3568257261371429,0.13394125021630202
149,149,0.35947486950236596,0.13067147037192423
150,150,0.42318316311611226,0.12472189334486432
151,151,0.37956007328244845,0.1556674394038913
152,152,0.4411035053619565,0.15139791469935113
153,153,0.32957233244018846,0.14373513304619304
154,154,0.3935247424023172,0.14292830035438417
155,155,0.542443616798301,0.13586774859751508
156,156,0.15702777401176946,0.15059797467684816
157,157,0.08184843209509493,0.2253280581879111
158,158,0.038424421682343016,0.2424823050577114
159,159,0.02955098881650849,0.24072621135419303
160,160,0.03420592021684032,0.24701542286661404
161,161,-0.0031333567634388272,0.24390390705134893
162,162,0.023856243554211128,0.24499393540448863
163,163,0.05841715793337313,0.24115062964194636
164,164,0.033811977927701846,0.2474259584216319
165,165,0.057802554705319,0.24464341195343958
166,166,0.008481218287748636,0.22484237707844992
167,167,0.03229171685152104,0.22200489383714633
168,168,0.011798726855275918,0.19386925927063517
169,169,0.10832984551210095,0.19774844052725804
170,170,0.26916596630334716,0.18399669645413824
171,171,0.1042637682609793,0.18382498108295683
172,172,0.030439358281520022,0.1717535894728172
173,173,0.08157002226327795,0.1787326270979473
174,174,0.2197336870437754,0.15500066468148124
175,175,0.01425398873094398,0.1799044416126579
176,176,0.11975911593434975,0.1635269726384024
177,177,0.156312917418347,0.14985036549391614
178,178,0.21610292867780437,0.1553760566464113
179,179,0.21341301023707276,0.16025829878963305
180,180,0.2270164563733016,0.15609735330427785
181,181,0.18143562252831902,0.1673761045067368
182,182,0.12999243367411767,0.18187693417984466
183,183,0.20938572625452384,0.17241327459127806
184,184,0.2634158195977679,0.16125748630593675
185,185,0.2239101276330204,0.17379334177267478
186,186,0.30066379823329226,0.15420219232832166
187,187,0.2357972965991836,0.15767199499571732
188,188,0.23170200053425807,0.1804446130786845
189,189,0.20237737578369006,0.19641273388634664
190,190,0.09036152902592083,0.1993475976722411
191,191,0.058450357307492984,0.2541432059900796
192,192,0.01932690308917791,0.283471348306007
193,193,-0.13014428902015768,0.28680897976053554
194,194,0.17173482403785773,0.17286354123071182
195,195,0.18751536954808593,0.1658707532018649
196,196,0.15566491182853373,0.1720064025650785
197,197,0.13926947229102082,0.1638393921193261
198,198,0.12847068683252294,0.1889244250034074
199,199,0.0875593475336788,0.18433833940473673
200,200,0.14641980308710997,0.18686683079148048
201,201,0.06906687266760024,0.18989591788709953
202,202,0.15985852662226055,0.18195130309593932
203,203,0.0696399232628163,0.1824465392619461
204,204,0.09445015892558711,0.15841207912789895
205,205,0.03917469454601908,0.18645957776214883
206,206,-0.03316311276826571,0.18473039238615788
207,207,-0.006293454497633978,0.17975457680035367
208,208,0.15958570092058105,0.1853916305499688
209,209,0.06958807443807939,0.1823231829815053
210,210,0.09861481160683168,0.2079355709172373
211,211,0.0604501476739137,0.2047888960672133
212,212,0.14461969454092186,0.19455265983671338
213,213,0.025388265823181662,0.21845977968756147
214,214,0.11811194995605784,0.2110751949714085
215,215,-0.018985249730688963,0.19967408398463615
216,216,0.046696222012618256,0.21198315767953496
217,217,-0.2723061340105676,0.24723771132754815
218,218,-0.21241473602546443,0.24061233916959418
219,219,-0.25413400079030074,0.24106529352952774
220,220,-0.21980662428855471,0.2587379325762335
221,221,-0.39005674120683403,0.2989383567162133
222,222,-0.43678585989511565,0.35515513350132827
223,223,-0.5765466440981192,0.42812557053058237
224,224,-0.5655976887390449,0.31524010420283344
225,225,-0.20055032760300393,0.19983270194953584
226,226,-0.3022366558968075,0.26182729161241164
227,227,-0.5091270971825305,0.35287914299336326
228,228,-0.48227695549659294,0.32849876789059446
229,229,-0.43877082839338316,0.2782349080135846
230,230,-0.48828182321933283,0.27214189554758583
231,231,-0.41903208737703906,0.25253214561689624
232,232,-0.33059813427532536,0.23596233103330297
233,233,-0.35344752773515264,0.24127890330578922
234,234,-0.24123135716811567,0.22126714553573107
235,235,-0.31256603421069884,0.2246796017058874
236,236,-0.28229669665247425,0.22849256689817918
237,237,-0.2541485736411174,0.2210237281718321
238,238,-0.2248531133001471,0.21712055226569518
239,239,-0.11805094108396909,0.20924753309288352
240,240,-0.2113685094735882,0.22825252538570234
241,241,-0.1643660785469237,0.21940583527565663
242,242,-0.21442572523151077,0.21016949627655268
243,243,-0.15391544581016772,0.22043335008215897
244,244,-0.14097726662722146,0.21941916164566058
245,245,-0.24347731142761062,0.22193536457415625
246,246,-0.18353753530536063,0.22723577727560013
247,247,-0.2087609405211378,0.22175058867443379
248,248,-0.25784647045707615,0.20679308026202664
249,249,-0.2439052924238754,0.20742299959092078
250,250,-0.26361982629051367,0.20541496804228737
251,251,-0.20897884453074556,0.19477039869782506
252,252,-0.23750733531275317,0.20131456663857164
253,253,-0.2745261149281304,0.19703271091245883
254,254,-0.31719243548956094,0.21029864294032602
255,255,-0.2827972861615227,0.20155400589386505
256,256,-0.2887550792450324,0.19963342419622354
257,257,-0.2539960938988692,0.22475542319956227
258,258,-0.16228668558631576,0.20879111015881552
259,259,-0.1762702469721009,0.20161420293792964
260,260,-0.19317394969684465,0.22040475322156847
261,261,-0.24003597382305325,0.19439477825483878
