,Index,Mean_Diameter,SEM_Diameter
0,0,-0.16889174507772634,0.22486848669748316
1,1,-0.17289633842550942,0.16492492705595427
2,2,-0.09738195987746733,0.17645667628961922
3,3,-0.1554560438033034,0.17548809561691228
4,4,-0.17817785431072022,0.17346441831003553
5,5,-0.165430378779301,0.16611616113973082
6,6,-0.15828836639615457,0.17396238910071754
7,7,-0.12167041635684615,0.1731423112977046
8,8,-0.17026011622524398,0.1725403879612158
9,9,-0.12480763846202603,0.17155163473318089
10,10,-0.1354363985612182,0.16462532371764887
11,11,-0.15501462145542255,0.1655894148964017
12,12,-0.1745305996434729,0.16364162374299732
13,13,-0.17495653421200663,0.15416621448183318
14,14,-0.09698035968069696,0.17321086522048518
15,15,-0.10801136629500634,0.1552065165462349
16,16,-0.15579845402390854,0.1525483624446393
17,17,-0.19228190782889815,0.15166497163935017
18,18,-0.12454642213014643,0.1479608573977904
19,19,-0.13806570771883162,0.14278099058730284
20,20,-0.1589843669432723,0.14732548084881528
21,21,-0.12376589150861535,0.14365094260343705
22,22,-0.19334147471550137,0.1432124802172226
23,23,-0.16897622927086647,0.16135255500883197
24,24,-0.12857908253401729,0.1487836950623066
25,25,-0.13226719475990023,0.1404397357464403
26,26,-0.21210140608256559,0.14992957110322905
27,27,-0.2270967783884417,0.15950007139474026
28,28,-0.18564305091565514,0.13943934203986547
29,29,-0.19630667464922597,0.1465959985046605
30,30,-0.127998499581019,0.14770503455229878
31,31,-0.15700190720821408,0.1537869108281577
32,32,-0.04945437229686383,0.1396251213210949
33,33,-0.14584156381964045,0.15791224942632734
34,34,-0.07861282146101863,0.14042289883077858
35,35,-0.0766832287889321,0.13708431950920963
36,36,-0.029930414837662612,0.13959066763511765
37,37,0.010295100513214016,0.13986866953263216
38,38,0.001125894180694716,0.1339322559284288
39,39,0.03665231309056462,0.14234855836219248
40,40,0.0165784447474345,0.13262082946047127
41,41,0.08723864407617064,0.13220911267980087
42,42,0.055834738790961666,0.14150300773294403
43,43,0.06996469953154641,0.13746737470364984
44,44,0.09645760757472967,0.13751399203276155
45,45,0.05507788230584136,0.13385124621921238
46,46,0.011213048535976447,0.13468517432154758
47,47,0.02531879195192008,0.12852639379186898
48,48,0.04243183200272887,0.13011200252718166
49,49,0.018119621871941757,0.14498033342255418
50,50,-0.011065195667719421,0.14225582042587795
51,51,0.058213772279375346,0.14438199073577082
52,52,0.047495028475382596,0.13763409792923406
53,53,-0.02125088824308894,0.14182916226924355
54,54,0.043441727022374206,0.14537367076921065
55,55,0.05840629373171345,0.14192646889204297
56,56,0.03493603109613903,0.15175323551704362
57,57,0.07691171277197092,0.1396745732608855
58,58,0.1329112928786744,0.15535844160032775
59,59,0.05801453200209369,0.136737944003885
60,60,0.09063386702354094,0.1386843571079188
61,61,0.1082738269758827,0.15647030167335266
62,62,0.08508825517730602,0.141317713393253
63,63,0.05872482979576268,0.1451789180512143
64,64,0.0439428877009818,0.13771518624011272
65,65,-0.07035980599127824,0.13495601833359563
66,66,-0.08930016841039742,0.13409041907049832
67,67,-0.09754933929557168,0.11956787810342161
68,68,-0.021637338749480022,0.11830314281117228
69,69,0.026424714828849467,0.12519647821827232
70,70,-0.010079316564882593,0.12361418284387027
71,71,0.06157521334920368,0.11700543214931727
72,72,0.054487438616099275,0.12289099158380183
73,73,0.029059351661156002,0.12827665962824852
74,74,0.07971913970148298,0.11778963891032689
75,75,0.02548607224801643,0.12228345422237552
76,76,0.0667870546025126,0.1193326918981957
77,77,0.05903337167693197,0.11733667758676146
78,78,0.0656918543224726,0.11576927279783976
79,79,0.09367264393412185,0.12139584418297289
80,80,0.031095770304695236,0.1213607616486642
81,81,0.077638338677465,0.12389377592002833
82,82,0.18633275461685606,0.12501034411463166
83,83,0.053678593076923874,0.12307914150286917
84,84,0.11433696249729362,0.119207817936356
85,85,0.16932928604007427,0.12098262318997745
86,86,0.22070422897701356,0.1295644244853924
87,87,0.24082467712902395,0.13504157950147563
88,88,0.2513710893328908,0.13750243063506695
89,89,0.21736829778984515,0.13326022369864737
90,90,0.23869160650658372,0.1429572821888193
91,91,0.28681763180905984,0.14047179700914955
92,92,0.22952188397734533,0.1354897275069794
93,93,0.26406340627361863,0.13253730202252453
94,94,0.22814553723828665,0.12505171219963393
95,95,0.17764909833479264,0.13489589508173933
96,96,0.21954080818957972,0.12090182180920989
97,97,0.2168098771145301,0.13052149869594892
98,98,0.2763259853950994,0.13261692606440334
99,99,0.25777173538102044,0.12632124246142562
100,100,0.26632944005764186,0.14314650532788314
101,101,0.2940317857819123,0.14244929799538408
102,102,0.3025837895027276,0.13992059372299523
103,103,0.3353498554818071,0.1531508811950214
104,104,0.23990560187624344,0.1534685515725426
105,105,0.3619977189654942,0.1457395667097471
106,106,0.27330671418899627,0.14970019619787725
107,107,0.3107564393238482,0.1407440405667318
108,108,0.2243466305506494,0.14333636896441002
109,109,0.3528754655118548,0.14459331505301257
110,110,0.29487293098340667,0.1483873594013151
111,111,0.2742986828822591,0.14319173989053222
112,112,0.29632029719363534,0.14867139870967
113,113,0.18648559656729483,0.13700760864005865
114,114,0.19954334348670083,0.11858114243146937
115,115,0.21204990812269647,0.12162214022741424
116,116,0.1926812070578523,0.117576806521604
117,117,0.1887930740546914,0.11921870513498439
118,118,0.28744057125569933,0.11783624055192206
119,119,0.24841762985001137,0.116058982362449
120,120,0.16468790705907213,0.12013980726883701
121,121,0.1869769386946681,0.11642011349998718
122,122,0.1297476254166722,0.11947498569664326
123,123,0.19304110971472974,0.12490211075286306
124,124,0.1468677602934933,0.11917213242450941
125,125,0.16924956069120806,0.1257724533743148
126,126,0.12512127974207596,0.11676596681604746
127,127,0.09134988376669793,0.11846357013525184
128,128,0.10400092858031323,0.12213967356239136
129,129,0.22451166410557727,0.1305552447766442
130,130,0.07689751969293669,0.12272772658422841
131,131,0.10407853887027836,0.12771237642831335
132,132,0.14916301243111632,0.13682558175349988
133,133,0.15332015186800618,0.14079643937294142
134,134,0.06748555824591973,0.14219592963753175
135,135,0.035379209771726344,0.14038508427493085
136,136,0.10411246387758685,0.14812415811829102
137,137,0.016516140866637368,0.13527892938115324
138,138,-0.029645471017183827,0.13015613251385041
139,139,0.025147129498060684,0.14539953686516277
140,140,-0.0022565582302879563,0.12841781857174286
141,141,-0.07648236461766345,0.1322902495123391
142,142,-0.048511659864960255,0.14398572415392594
143,143,-0.029436170839945364,0.14159275343392103
144,144,-0.04274188265097702,0.13920698789700428
145,145,-0.08922691047802121,0.14277764288171965
146,146,-0.09311175603478841,0.14823519636118065
147,147,-0.05520519822099432,0.1513118844741012
148,148,-0.07453938035790256,0.14516290232614082
149,149,-0.018827350282808308,0.16005981353435864
150,150,-0.007582764013263581,0.1608006139247712
151,151,-0.03386269533878236,0.1513247119390863
152,152,-0.019746153169649235,0.14697323745622654
153,153,-0.03672235276305685,0.1460044630888029
154,154,-0.0837462038521543,0.1586550162091046
155,155,-0.10342609873441116,0.15154398995439802
156,156,-0.06605134135248868,0.1632872841673828
157,157,-0.24491132755471604,0.164979954933059
158,158,-0.1887979697038993,0.1625917728410132
159,159,-0.13576654705468574,0.16252087328996592
160,160,-0.20543617124836577,0.1629639752057416
161,161,-0.20140049185280662,0.16565308329416661
162,162,-0.18561171077144276,0.17648075589834503
163,163,-0.16880412443027876,0.16786389049436004
164,164,-0.21950964414607377,0.1709757163698635
165,165,-0.18650229309499075,0.1651269285335236
166,166,-0.125341549110953,0.17048190569146102
167,167,-0.1884213781333169,0.15658557788562377
168,168,-0.1811176593000253,0.1703307948691847
169,169,-0.1725683715306063,0.17575830973001627
170,170,-0.21171357927084525,0.1689301203187269
171,171,-0.1292876369674913,0.18376824971673433
172,172,-0.034960964007152706,0.18663846428426042
173,173,-0.20900076899719996,0.1831429430789311
174,174,-0.15458122912928202,0.1701071226820344
175,175,-0.21420576531740204,0.18168706210839353
176,176,-0.15668389175555314,0.1760383801647089
177,177,-0.24879392877872736,0.17970169868015864
178,178,-0.19276422266848087,0.17290723655073073
179,179,-0.12668843979348837,0.18175447872955416
180,180,-0.23442851439382079,0.17684264592778096
181,181,-0.22797629692377883,0.1760821677021763
182,182,-0.18656131549002433,0.17279178466689504
183,183,-0.16477730449638858,0.17592732820504994
184,184,-0.14070585101433095,0.1722298915100724
185,185,-0.20228724133903409,0.17580744458760952
186,186,-0.15991710143140184,0.17511113977191262
187,187,-0.14466583342322384,0.16992585304125585
188,188,-0.17483698058679267,0.1777018890143525
189,189,-0.16097577849853817,0.17647960626772613
190,190,-0.1926757043684089,0.1803208709766607
191,191,-0.1385833219266747,0.1794048135849273
192,192,-0.11835462773603718,0.16887043115263242
193,193,-0.13975662244893813,0.18335260825672905
194,194,-0.1131825070990017,0.16607928657627846
195,195,-0.07884385904671297,0.17942256352685582
196,196,-0.07646197236978089,0.1808597323240887
197,197,-0.036568652605464574,0.1839888154207427
198,198,-0.04954626459228297,0.17103293149974996
199,199,-0.06680298639058424,0.1881821444566523
200,200,0.040593078309585355,0.184687669748559
201,201,0.046582865983489985,0.18402938095712254
202,202,0.026671872487265717,0.17016856786870865
203,203,0.11938646990620064,0.18566925028997658
204,204,0.04841462148584492,0.18151811649281052
205,205,0.0709352831156986,0.1819846894762103
206,206,0.0903971819854501,0.1820808708844137
207,207,0.06770635400347072,0.18575854195487884
208,208,0.11219468531333801,0.18883567424774844
209,209,0.03934086561425704,0.19142161063054022
210,210,0.06087887685450733,0.1833832991066371
211,211,0.13593205021364463,0.19517868809594713
212,212,0.16089970522237906,0.2095293817179511
213,213,0.15154835996434135,0.1969926747831708
214,214,0.07444647007720026,0.19308424131051624
215,215,0.09300028949568244,0.2021599514351068
216,216,0.1668122019884924,0.21037386549461334
217,217,0.13626994037969484,0.2101035341300595
218,218,0.11988495771759469,0.20108991880816918
219,219,0.09536966374149458,0.20437644976919786
220,220,0.13096466559844808,0.2017720777307793
221,221,0.036867859953464636,0.21469909217869618
222,222,-0.010948555455137324,0.21526481754880536
223,223,0.07623908388329115,0.22722296699937178
224,224,0.012203098050145793,0.2208142613202332
225,225,0.04343795146736729,0.2222409583741848
226,226,0.1430580352623386,0.22749018765531034
227,227,-0.04043942614637296,0.22071849383558637
228,228,-0.030083458023226515,0.22379708259543454
229,229,-0.022213495458020444,0.2258480916721644
230,230,-0.01398652368979698,0.22325094884263386
231,231,0.01795276656931744,0.22349625836951556
232,232,0.1421302242511879,0.21797916406406714
233,233,0.03642813171262736,0.21838537257226712
234,234,0.06858964203820654,0.21946168031162436
235,235,0.07714051623229766,0.23093437930745186
236,236,0.07376750959585296,0.22018545413449228
237,237,0.1555706762431911,0.22221200594342005
238,238,0.11226441638524888,0.21704222728511977
239,239,0.18411980879879475,0.22244743339546738
240,240,0.1507236765233855,0.23022999221531304
241,241,0.1323392462470063,0.22508402101970176
242,242,0.1648954877037726,0.21952366757725097
243,243,0.2507909508867187,0.22174587761623465
244,244,0.21815126220681666,0.22741916243268048
245,245,0.19099459619439407,0.2175134185363205
246,246,0.24117487866415208,0.22662347887626808
247,247,0.24509566737503652,0.2270580717212712
248,248,0.2492515119035948,0.23115468519556204
249,249,0.2571949027070326,0.22875827685316416
250,250,0.2938880215079908,0.22622028115711917
251,251,0.24346328110205098,0.22789008756538137
252,252,0.32799615264397713,0.22474888250773262
253,253,0.28451457437274474,0.21750473503032516
254,254,0.3493349344366328,0.22356501800802145
255,255,0.3192934026931073,0.2181559973959572
256,256,0.33247127577238655,0.2225483097622073
257,257,0.33292006093294096,0.2271326158755429
258,258,0.37461864895207136,0.23583628897849523
259,259,0.4095931604354856,0.23169890454294917
260,260,0.2949652168160068,0.22073362950058006
261,261,0.3227621270617278,0.22355013687456285
262,262,0.27629697530694014,0.22047945593752227
263,263,0.3571562586011312,0.21238491503849655
264,264,0.29635699874450117,0.2221534717421358
265,265,0.23655409193766896,0.2100621641273688
266,266,0.23034245100035805,0.2052554398933287
267,267,0.29424086537982347,0.2260068768032178
268,268,0.3273683624170547,0.22598437409567793
269,269,0.3215776588230253,0.2368211890846298
270,270,0.2556622534432847,0.22692667141564182
271,271,0.3607497801680275,0.23288576114478932
272,272,0.32015022863199244,0.23392668370449765
273,273,0.36083849067000645,0.2389205262342843
274,274,0.33775018677631946,0.23235195802317224
